idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
10,0.5,0.0,0.0,-0.2195,3.8078763089345495e-12,-6.70961149272514e-12,-0.9168951603081774,4.5694515707214603e-11,-8.051533791270167e-11,-1.7443419236981175,0,70,255.0,255.0,255.0
11,0.55,2.2847257853607323e-13,-4.0257668956350876e-13,-0.26749930961849067,4.950239201614915e-12,-8.722494940542682e-12,-1.0025597084006304,-3.877409121342317e-26,7.754818242684634e-26,-1.6822399999999949,0,70,255.0,255.0,255.0
12,0.6000000000000001,4.569451570721463e-13,-8.051533791270173e-13,-0.31970421923698134,3.807876308934545e-12,-6.709611492725131e-12,-1.085119160308177,-4.569451570721468e-11,8.051533791270182e-11,-1.6201380763018722,0,70,255.0,255.0,255.0
13,0.65,5.711814463401826e-13,-1.006441723908771e-12,-0.3759594740462266,3.8078763089345293e-13,-6.709611492725109e-13,-1.1645735160308175,-9.138903141442922e-11,1.6103067582540338e-10,-1.5580361526037496,0,70,255.0,255.0,255.0
14,0.7000000000000001,4.569451570721455e-13,-8.051533791270157e-13,-0.4361098192369813,-5.33102683250838e-12,9.393456089815217e-12,-1.2409227755685521,-1.3708354712164386e-10,2.4154601373810515e-10,-1.495934228905627,0,70,255.0,255.0,255.0
15,0.75,0.0,0.0,-0.5,-1.3327567081270924e-11,2.348364022453799e-11,-1.3141669389213801,-1.8277806282885836e-10,3.220613516508068e-10,-1.4338323052074937,0,70,255.0,255.0,255.0
16,0.8,-8.225012827298635e-13,1.4492760824286318e-12,-0.5674762453734339,-1.8125491230528456e-11,3.193775070537167e-11,-1.3843950369330769,-9.138903141442767e-12,1.6103067582540106e-11,-1.375291615260372,0,70,255.0,255.0,255.0
17,0.8500000000000001,-1.6678498233133336e-12,2.938809833813614e-12,-0.6383907197850186,-1.4241457395415202e-11,2.5093946982791998e-11,-1.4516961004474174,1.6450025654597283e-10,-2.898552164857266e-10,-1.3167509253132503,0,70,255.0,255.0,255.0
18,0.9,-2.1019477225318714e-12,3.703705543984278e-12,-0.7125970715098863,-1.6754655759311903e-12,2.9522290567990556e-12,-1.516070129464402,3.3813941623338814e-10,-5.958135005539928e-10,-1.2582102353661289,0,70,255.0,255.0,255.0
19,0.9500000000000001,-1.690697081166938e-12,2.97906750276996e-12,-0.7899489488231695,1.9572484227923623e-11,-3.448740307260731e-11,-1.5775171239840302,5.117785759208037e-10,-9.017717846222594e-10,-1.199669545419007,0,70,255.0,255.0,255.0
20,1.0,0.0,0.0,-0.8703,4.9502392016149145e-11,-8.722494940542683e-11,-1.6360370840063025,6.854177356082189e-10,-1.2077300686905251e-09,-1.1411288554718784,0,70,255.0,255.0,255.0
21,1.05,3.061532552383381e-12,-5.394527640151018e-12,-0.9535053088877744,6.755172572049892e-11,-1.19028507880944e-10,-1.691716143867062,3.655561256577107e-11,-6.441227033016022e-11,-1.0860335389585007,0,70,255.0,255.0,255.0
22,1.1,6.21445413618119e-12,-1.0950085956127437e-11,-1.0394257016229451,5.315795327272626e-11,-9.366617643844287e-11,-1.7446404379021527,-6.123065104766768e-10,1.0789055280302047e-09,-1.030938222445123,0,70,255.0,255.0,255.0
23,1.1500000000000001,7.836609443787305e-12,-1.380838045202834e-11,-1.1279234399142288,6.321074672831189e-12,-1.1137955077923479e-11,-1.7948099661115744,-1.2611686335191247e-09,2.2222233263905696e-09,-0.9758429059317453,0,70,255.0,255.0,255.0
24,1.2000000000000002,6.3058431675956e-12,-1.111111663195281e-11,-1.2188607854703417,-7.295891007918631e-11,1.2855615620061425e-10,-1.8422247284953273,-1.9100307565615723e-09,3.3655411247509346e-09,-0.9207475894183675,0,70,255.0,255.0,255.0
25,1.25,0.0,0.0,-1.3121,-1.8468200098332566e-10,3.254161573971693e-10,-1.8868847250534109,-2.558892879604017e-09,4.5088589231112945e-09,-0.8656522729049776,0,70,255.0,255.0,255.0
26,1.3,-1.1423628926803659e-11,2.012883447817544e-11,-1.407508119075469,-2.5208141165146723e-10,4.441762808184043e-10,-1.9290763875986758,-1.3708354712164143e-10,2.4154601373810164e-10,-0.8220142289056177,0,70,255.0,255.0,255.0
27,1.35,-2.3189966721411424e-11,4.086153399069614e-11,-1.5049712737232015,-1.9839035569548984e-10,3.495707587709795e-10,-1.9690861479439727,2.2847257853607343e-09,-4.025766895635091e-09,-0.7783761849062578,0,70,255.0,255.0,255.0
28,1.4000000000000001,-2.924449005261735e-11,5.152981626412909e-11,-1.6043803688332001,-2.3608833115393532e-11,4.1599591254894795e-11,-2.0069140060893016,4.706535117843109e-09,-8.293079805008283e-09,-0.7347381409068978,0,70,255.0,255.0,255.0
29,1.4500000000000002,-2.3532675589215466e-11,4.146539902504129e-11,-1.705626309295466,2.722631560888215e-10,-4.797372217298496e-10,-2.0425599620346624,7.128344450325486e-09,-1.2560392714381477e-08,-0.691100096907538,0,70,255.0,255.0,255.0
30,1.5,0.0,0.0,-1.8086,6.892256119171535e-10,-1.2144396801832503e-09,-2.0760240157800554,9.550153782807854e-09,-1.682770562375465e-08,-0.6474620529081854,0,70,255.0,255.0,255.0
31,1.55,4.263298315483126e-11,-7.512081027255075e-11,-1.9131854148103509,9.4077392088537e-10,-1.6576766153926733e-09,-2.106890305738235,5.117785759207976e-10,-9.017717846222463e-10,-0.5871895454190088,0,70,255.0,255.0,255.0
32,1.6,8.65454127494645e-11,-1.524960500066571e-10,-2.0192388034842494,7.404034695092335e-10,-1.304616858645475e-09,-2.1347429703219563,-8.526596630966259e-09,1.5024162054510158e-08,-0.5269170379298322,0,70,255.0,255.0,255.0
33,1.6500000000000001,1.091413507666821e-10,-1.9231088460448795e-10,-2.126609484752972,8.811425778874312e-11,-1.5526040994165534e-10,-2.1595820095312184,-1.7564971837853317e-08,3.0950095893642566e-08,-0.4666445304406557,0,70,255.0,255.0,255.0
34,1.7000000000000002,8.782485918926632e-11,-1.5475047946821238e-10,-2.2351467773477967,-1.0160937142760996e-09,1.790392730718784e-09,-2.181407423366022,-2.660334704474037e-08,4.687602973277497e-08,-0.4063720229514791,0,70,255.0,255.0,255.0
35,1.75,0.0,0.0,-2.3447,-2.5722204466852885e-09,4.532342563335832e-09,-2.200219211826367,-3.564172225162738e-08,6.280196357190731e-08,-0.34609951546231343,0,70,255.0,255.0,255.0
36,1.8,-1.591083036925214e-10,2.803544066120275e-10,-2.455119821683128,-3.5110142718900126e-09,6.186530180752288e-09,-2.216098389448384,-1.910030756561535e-09,3.3655411247508746e-09,-0.2890675894183658,0,70,255.0,255.0,255.0
37,1.85,-3.229916842764466e-10,5.691226660359322e-10,-2.566262312339802,-2.7632235223414425e-09,4.868896675810921e-09,-2.2291259707682034,3.182166073850431e-08,-5.607088132240556e-08,-0.23203566337441817,0,70,255.0,255.0,255.0
38,1.9000000000000001,-4.073209130141109e-10,7.177137221538228e-10,-2.6779848921549116,-3.2884819803957905e-10,5.794420485117276e-10,-2.239301955785826,6.555335223357015e-08,-1.1550730376956198e-07,-0.17500373733047056,0,70,255.0,255.0,255.0
39,1.9500000000000002,-3.277667611678496e-10,5.775365188478078e-10,-2.790144981313348,3.792111701015579e-09,-6.681833701145286e-09,-2.2466263445012506,9.928504372863601e-08,-1.7494372621671843e-07,-0.11797181128652293,0,70,255.0,255.0,255.0
40,2.0,0.0,0.0,-2.9026,9.599656174824e-09,-1.6914930573160078e-08,-2.251099136914478,1.330167352237017e-07,-2.3438014866387459e-07,-0.06093988524257554,0,70,255.0,255.0,255.0
41,2.0500000000000003,5.938002316152572e-10,-1.0462968161755645e-09,-3.0152072984571383,1.3103283166674682e-08,-2.3088444107616483e-08,-2.252716136468231,7.128344450324815e-09,-1.2560392714380302e-08,-0.003740096907537502,0,70,255.0,255.0,255.0
42,2.1,1.205421324356322e-09,-2.1239946141370717e-09,-3.127823947156544,1.0312490619856536e-08,-1.8170969844598205e-08,-2.251473146605232,-1.1876004632305095e-07,2.0925936323511202e-07,0.05345969142750004,0,70,255.0,255.0,255.0
43,2.15,1.5201423012897615e-09,-2.678544004010802e-09,-3.2403069466273813,1.2272785343696252e-09,-2.1625077841053568e-09,-2.2473701673254807,-2.446484370964267e-07,4.310791191846043e-07,0.11065947976253757,0,70,255.0,255.0,255.0
44,2.2,1.2232421854821323e-09,-2.1553955959230183e-09,-3.3525132973988137,-1.415235308978621e-08,2.4936942073862353e-08,-2.2404071986289775,-3.705368278698036e-07,6.528988751340986e-07,0.16785926809757562,0,70,255.0,255.0,255.0
45,2.25,0.0,0.0,-3.4643,-3.582640425261071e-08,6.312737972930448e-08,-2.230584240515723,-4.964252186431792e-07,8.747186310835911e-07,0.2250590564326167,0,70,255.0,255.0,255.0
46,2.3000000000000003,-2.216092622768506e-09,3.90483285809023e-09,-3.5755237844883228,-4.8902118394808715e-08,8.616724624971365e-08,-2.2178850646786943,-2.6603347044737744e-08,4.687602973277043e-08,0.2829079770485233,0,70,255.0,255.0,255.0
47,2.35,-4.498693613148841e-09,7.926855790512357e-09,-3.686040299034023,-3.84867389570847e-08,6.78149827025819e-08,-2.2022934428108707,4.432185245536995e-07,-7.809665716180429e-07,0.3407568976644293,0,70,255.0,255.0,255.0
48,2.4000000000000004,-5.673248292144936e-09,9.996462293889394e-09,-3.7957049213355636,-4.580265939438485e-09,8.070589087908929e-09,-2.183809374912251,9.130403961521411e-07,-1.6088091729688636e-06,0.39860581828033587,0,70,255.0,255.0,255.0
49,2.45,-4.565201980760679e-09,8.04404586484427e-09,-3.904373029091402,5.281730065812929e-08,-9.306593459430422e-08,-2.162432860982837,1.3828622677505783e-06,-2.4366517743196767e-06,0.4564547388962419,0,70,255.0,255.0,255.0
50,2.5,0.0,0.0,-4.0119,1.3370596083561884e-07,-2.3559458834405785e-07,-2.138163901022627,1.8526841393490153e-06,-3.2644943756704895e-06,0.5143036595121622,0,70,255.0,255.0,255.0
51,2.5500000000000003,8.270570259458767e-09,-1.457303461618535e-08,-4.118141563589575,1.8250519041256016e-07,-3.215805408912381e-07,-2.111023604816986,9.928504372862632e-08,-1.7494372621670175e-07,0.5713081887134702,0,70,255.0,255.0,255.0
52,2.6,1.678935312823904e-08,-2.9583428547912353e-08,-4.222954856707364,1.4363446520848222e-07,-2.530889609657294e-07,-2.08103308215128,-1.654114051891747e-06,2.914606923237058e-06,0.6283127179147777,0,70,255.0,255.0,255.0
53,2.6500000000000004,2.117285086728998e-08,-3.730730517154676e-08,-4.3261973680303685,1.7093785223384474e-08,-3.011984856753064e-08,-2.0481923330255083,-3.407513147512136e-06,6.004157572690847e-06,0.6853172471160858,0,70,255.0,255.0,255.0
54,2.7,1.7037565737560583e-08,-3.002078786345407e-08,-4.427726586235581,-1.9711684954273087e-07,3.473267963033543e-07,-2.0125013574396715,-5.1609122431325095e-06,9.093708222144605e-06,0.7423217763173933,0,70,255.0,255.0,255.0
55,2.75,0.0,0.0,-4.5274,-4.989974390898646e-07,8.792509736469269e-07,-1.9739601553937693,-6.914311338752885e-06,1.2183258871598367e-05,0.7993263055187079,0,70,255.0,255.0,255.0
56,2.8000000000000003,-3.0866188415066566e-08,5.438730560665118e-08,-4.625074761153383,-6.811186432554319e-07,1.2001549173152388e-06,-1.932548516053362,-3.705368278697681e-07,6.528988751340357e-07,0.8571392680975843,0,70,255.0,255.0,255.0
57,2.85,-6.265871889980734e-08,1.1040685840113705e-07,-4.720606674136521,-5.360511218768445e-07,9.44540861160336e-07,-1.888246228584011,6.173237683013289e-06,-1.087746112133019e-05,0.9149522306764604,0,70,255.0,255.0,255.0
58,2.9000000000000004,-7.9018155177015e-08,1.3923275839229768e-07,-4.813851206542968,-6.379487495409957e-08,1.1240880518221335e-07,-1.8410532929857157,1.2717012193896407e-05,-2.2407821117794524e-05,0.9727651932553368,0,70,255.0,255.0,255.0
59,2.95,-6.358506096948167e-08,1.12039105588972e-07,-4.904663825966278,7.356500975127945e-07,-1.2962412506191128e-06,-1.790969709258477,1.926078670477946e-05,-3.393818111425875e-05,1.0305781558342129,0,70,255.0,255.0,255.0
60,3.0,0.0,0.0,-4.9929,1.8622837955238398e-06,-3.28140930624365e-06,-1.7379954774022945,2.5804561215662524e-05,-4.5468541110722974e-05,1.088391118413087,0,70,255.0,255.0,255.0
61,3.0500000000000003,1.1519418340080751e-07,-2.0297618781041936e-07,-5.078415391796898,2.541969382609168e-06,-4.4790391283697175e-06,-1.682142330969561,1.3828622677504512e-06,-2.4366517743194403e-06,1.1457347388962495,0,70,255.0,255.0,255.0
62,3.1,2.3384552247099026e-07,-4.120440050566359e-07,-5.1610664467465535,2.0005700222988957e-06,-3.525074483675614e-06,-1.6234220035126694,-2.3038836680161404e-05,4.059523756208371e-05,1.2030783593794117,0,70,255.0,255.0,255.0
63,3.1500000000000004,2.9489976984077e-07,-5.19623728397644e-07,-5.240709805797763,2.380857145930145e-07,-4.1951537216132275e-07,-1.5618344950316196,-4.746053562807348e-05,8.362712689848726e-05,1.2604219798625742,0,70,255.0,255.0,255.0
64,3.2,2.3730267814036608e-07,-4.181356344924338e-07,-5.317202109899312,-2.7454835405084453e-06,4.837638206173098e-06,-1.497379805526412,-7.188223457598533e-05,0.0001266590162348904,1.3177656003457363,0,70,255.0,255.0,255.0
65,3.25,0.0,0.0,-5.3904,-6.950137743005495e-06,1.2246386251327673e-05,-1.4300579349970466,-9.630393352389721e-05,0.00016969090557129358,1.3751092208288966,0,70,255.0,255.0,255.0
66,3.3000000000000003,-4.299105451881635e-07,7.575174456350263e-07,-5.46015967165903,-9.486758887181239e-06,1.671600159616363e-05,-1.3598421600683896,-5.160912243132025e-06,9.093708222143748e-06,1.433521776317372,0,70,255.0,255.0,255.0
67,3.35,-8.727233709841538e-07,1.5377691618254065e-06,-5.526335538877265,-7.4662289673187355e-06,1.315575707354212e-05,-1.2867057573653093,8.598210903763235e-05,-0.00015150348912700468,1.4919343318058467,0,70,255.0,255.0,255.0
68,3.4000000000000004,-1.1005809241860651e-06,1.939262155198278e-06,-5.588781570265986,-8.885479834179558e-07,1.5656526834630785e-06,-1.2106487268878046,0.00017712513031839752,-0.0003121006864761545,1.550346887294322,0,70,255.0,255.0,255.0
69,3.45,-8.856256515919829e-07,1.5605034323807645e-06,-5.647351734436471,1.0246284064520993e-05,-1.8054311574073284e-05,-1.1316710686358769,0.00026826815159916194,-0.00047269788382530293,1.6087594427827967,0,70,255.0,255.0,255.0
70,3.5,0.0,0.0,-5.7019,2.593826717649814e-05,-4.570413569906704e-05,-1.0497727826095256,0.0003594111728799263,-0.0006332950811744514,1.6671719982712752,0,70,255.0,255.0,255.0
71,3.5500000000000003,1.6044479973518465e-06,-2.8270935947296857e-06,-5.752283521566987,3.540506616611579e-05,-6.238496725628481e-05,-0.9651450287568873,1.926078670477766e-05,-3.3938181114255605e-05,1.717938155834233,0,70,255.0,255.0,255.0
72,3.6,3.257047961465625e-06,-5.739032642244991e-06,-5.798372197744387,2.7864345846976067e-05,-4.909795381049287e-05,-0.8779789670261021,-0.00032088959947036797,0.0005654187189459347,1.7687043133971905,0,70,255.0,255.0,255.0
73,3.6500000000000004,4.107423926903492e-06,-7.23742489239547e-06,-5.840039113138293,3.316106219078814e-06,-5.843095361691015e-06,-0.7882745974171681,-0.0006610399856455166,0.0011647756190061305,1.8194704709601486,0,70,255.0,255.0,255.0
74,3.7,3.3051999282275646e-06,-5.823878095030622e-06,-5.877157352354802,-3.82396527175755e-05,6.737960809012001e-05,-0.6960319199300872,-0.0010011903718206623,0.0017641325190663208,1.870236628523106,0,70,255.0,255.0,255.0
75,3.75,0.0,0.0,-5.9096,-9.680293096298707e-05,0.0001705701565449405,-0.6012509345648582,-0.0013413407579958058,0.002363489419126511,1.9210027860860643,0,70,255.0,255.0,255.0
76,3.8000000000000003,-7.587881444219246e-06,1.5350856933283794e-05,-5.937332642073028,-0.00022813350577728287,0.0005208238674289786,-0.5094817249040624,-0.003911882234575999,0.011646659016234939,1.7497656003457496,0,70,255.0,255.0,255.0
77,3.85,-2.4955468474878374e-05,5.981836140715465e-05,-5.96069087014519,-0.00048799115442058614,0.0013352360581684315,-0.4262743745302831,-0.006482423711156168,0.020929828613343287,1.5785284146054361,0,70,255.0,255.0,255.0
78,3.9000000000000004,-5.85291147834282e-05,0.0001566104374143845,-5.980102777180838,-0.0008763758768929014,0.002613806728763313,-0.3516288834435187,-0.00905296518773636,0.030212998210451713,1.4072912288651214,0,70,255.0,255.0,255.0
79,3.95,-0.00011473517406131853,0.00032893500894774254,-5.995996456144326,-0.0013932876731942217,0.004356535879213601,-0.28554525164377076,-0.011623506664316531,0.03949616780756006,1.236054043124808,0,70,255.0,255.0,255.0
80,4.0,-0.0002,0.0006,-6.0088,-0.00203872654332455,0.006563423509519305,-0.22802347913103835,-0.014194048140896687,0.04877933740466844,1.0648168573844952,0,70,255.0,255.0,255.0
81,4.05,-0.0003200529222204746,0.0009910236658615935,-6.018915510140905,-0.0027708710430569853,0.009115089497540373,-0.17750407162685652,-0.015091731848400828,0.053287302116174703,0.955959442782785,0,70,255.0,255.0,255.0
82,4.1000000000000005,-0.00047783517406195416,0.0015152655870136332,-6.026641121674854,-0.0035478997281646416,0.011892153721136806,-0.13242753485275943,-0.015989415555904985,0.05779526682768105,0.8471020281810729,0,70,255.0,255.0,255.0
83,4.15,-0.0006755909647931935,0.0021839956752348665,-6.032248978138349,-0.004369812598647491,0.014894616180308505,-0.09279386880874868,-0.016887099263409124,0.062303231539187306,0.7382446135793628,0,70,255.0,255.0,255.0
84,4.2,-0.0009155645036829552,0.003008483842304067,-6.036011223067897,-0.005236609654505548,0.018122476875055516,-0.05860307349482342,-0.017784782970913265,0.06681119625069357,0.6293871989776526,0,70,255.0,255.0,255.0
85,4.25,-0.0012,0.004,-6.0382,-0.006148290895738811,0.02157573580537784,-0.029855148910983658,-0.01868246667841738,0.07131916096219987,0.5205297843759427,0,70,255.0,255.0,255.0
86,4.3,-0.001531400429673879,0.005170154479620332,-6.039098917363351,-0.007120382321994759,0.02527481814240948,-0.007237988588507892,-0.020201190371820648,0.07664413251906631,0.3841566285230913,0,70,255.0,255.0,255.0
87,4.3500000000000005,-0.0019133038352773166,0.006531919290538354,-6.0390374431553955,-0.008168409932920888,0.029240149057284514,0.008560513941325553,-0.021719914065223944,0.08196910407593286,0.24778347267023743,0,70,255.0,255.0,255.0
88,4.4,-0.002349507026043807,0.008098606861646184,-6.038356510265762,-0.009292373728517163,0.033471728550002806,0.0175403586785161,-0.02323863775862721,0.0872940756327993,0.11141031681738606,0,70,255.0,255.0,255.0
89,4.45,-0.002843806811206865,0.00988352962183601,-6.037397051584087,-0.010492273708783601,0.037969556620564414,0.019701545623064122,-0.024757361452030478,0.09261904718966574,-0.024962839035465367,0,70,255.0,255.0,255.0
90,4.5,-0.0034,0.0119,-6.0365,-0.011768109873720203,0.04273363326896935,0.015044074774969577,-0.02627608514543371,0.09794401874653208,-0.16133599488831674,0,70,255.0,255.0,255.0
91,4.55,-0.004021545359084001,0.014161158415657054,-6.03598722040569,-0.013099599668963954,0.047753637932821634,0.004712025980882078,-0.02698350666431651,0.10285616780755992,-0.25194595687518473,0,70,255.0,255.0,255.0
92,4.6000000000000005,-0.004710549484828806,0.01667945725083305,-6.036104305703568,-0.014466460540151868,0.0530192500497254,-0.010150520912549107,-0.02769092818319932,0.10776831686858786,-0.3425559188620543,0,70,255.0,255.0,255.0
93,4.65,-0.005468780931031596,0.019467176878180472,-6.0370777807986,-0.015868692487283897,0.05853046961968047,-0.029543565905323456,-0.028398349702082118,0.1126804659296157,-0.43316588084892227,0,70,255.0,255.0,255.0
94,4.7,-0.006298008251489593,0.022536597670351932,-6.039134170595756,-0.01730629551036007,0.06428729664268693,-0.053467108997441185,-0.029105771220964916,0.11759261499064354,-0.5237758428357903,0,70,255.0,255.0,255.0
95,4.75,-0.0072,0.0259,-6.0425,-0.01877926960938038,0.07028973111874477,-0.0819211501889023,-0.029813192739847616,0.1225047640516711,-0.6143858048226586,0,70,255.0,255.0,255.0
96,4.800000000000001,-0.00817601813399012,0.029564411857751476,-6.04731700101389,-0.020257219002149423,0.07622263012630397,-0.10981811533502712,-0.029304782970913226,0.11481119625069339,-0.501492801022319,0,70,255.0,255.0,255.0
97,4.8500000000000005,-0.009225298225407507,0.03351585170612962,-6.053387734030336,-0.021709747906471722,0.08177085074381418,-0.13207043029113455,-0.028796373201978847,0.1071176284497158,-0.38859979722198146,0,70,255.0,255.0,255.0
98,4.9,-0.01034656924982984,0.03773508562563205,-6.060429966539838,-0.023136856322347295,0.08693439297127552,-0.14867809505722515,-0.028287963433044468,0.09942406064873822,-0.27570679342164395,0,70,255.0,255.0,255.0
99,4.95,-0.011538560182834782,0.04220287969675632,-6.068161466032891,-0.024538544249776157,0.09171325680868796,-0.15964110963329886,-0.02777955366411009,0.09173049284776064,-0.16281378962130638,0,70,255.0,255.0,255.0
100,5.0,-0.0128,0.0469,-6.0763,-0.0259148116887583,0.09610744225605153,-0.16495947401935573,-0.027271143895175737,0.08403692504678317,-0.04992078582096937,0,70,255.0,255.0,255.0
101,5.050000000000001,-0.014129582104955594,0.051811594153337324,-6.08462157553875,-0.027263524322438476,0.10037984156196282,-0.16812756464076703,-0.02667736145203043,0.08685904718966606,-0.07680283903548094,0,70,255.0,255.0,255.0
102,5.1000000000000005,-0.01552585761354124,0.05694033592464873,-6.093135158175089,-0.028582547833961358,0.10479334697501817,-0.17263975792290384,-0.026083579008885138,0.0896811693325489,-0.10368489224999203,0,70,255.0,255.0,255.0
103,5.15,-0.016987342069649095,0.062293280619291506,-6.101907953042052,-0.029871882223326977,0.10934795849521768,-0.17849605386576622,-0.025489796565739842,0.09250329147543172,-0.1305669454645031,0,70,255.0,255.0,255.0
104,5.2,-0.018512551017171305,0.06787748354262287,-6.111007165272677,-0.03113152749053533,0.11404367612256132,-0.1856964524693541,-0.02489601412259455,0.09532541361831456,-0.15744899867901418,0,70,255.0,255.0,255.0
105,5.25,-0.0201,0.0737,-6.1205,-0.03236148363558642,0.11888049985704911,-0.19424095373366757,-0.024302231679449282,0.09814753576119772,-0.18433105189352528,0,70,255.0,255.0,255.0
106,5.300000000000001,-0.02174885344618762,0.07976601152889966,-6.130439096831109,-0.03360068370809679,0.1237460036258452,-0.20325562610190123,-0.02526577122096494,0.09647261499064319,-0.17625584283581533,0,70,255.0,255.0,255.0
107,5.3500000000000005,-0.023460871320427627,0.08607320459527579,-6.140818833269309,-0.03488806075768292,0.12852776135611346,-0.2118665380172492,-0.026229310762480584,0.09479769422008869,-0.16818063377810555,0,70,255.0,255.0,255.0
108,5.4,-0.025238462471573832,0.09261739189720215,-6.151619021291953,-0.03622361478434485,0.13322577304785405,-0.2200736894797117,-0.027192850303996225,0.09312277344953418,-0.16010542472039577,0,70,255.0,255.0,255.0
109,5.45,-0.027084035748480024,0.09939438613275235,-6.162819472876398,-0.037607345788082544,0.13784003870106687,-0.2278770804892887,-0.02815638984551187,0.09144785267897967,-0.15203021566268596,0,70,255.0,255.0,255.0
110,5.5,-0.029,0.1064,-6.1744,-0.03903925376889602,0.142370558315752,-0.23527671104598022,-0.0291199293870274,0.08977293190842484,-0.1439550066049764,0,70,255.0,255.0,255.0
111,5.550000000000001,-0.030987804110294066,0.11363075973106461,-6.186344437136813,-0.040461740845174475,0.14686014393465668,-0.2425139309516367,-0.02777955366411008,0.08981049284776073,-0.14553378962127936,0,70,255.0,255.0,255.0
112,5.6000000000000005,-0.03304505710474837,0.12108604569424851,-6.1986527087476775,-0.041817209135307044,0.1513516076005281,-0.24983009000810824,-0.02643917794119279,0.08984805378709662,-0.1471125726375823,0,70,255.0,255.0,255.0
113,5.65,-0.03516840804405566,0.12876595179190017,-6.211328761790137,-0.04310565863929375,0.15584494931336632,-0.2572251882153949,-0.0250988022182755,0.0898856147264325,-0.14869135565388525,0,70,255.0,255.0,255.0
114,5.7,-0.03735450598890863,0.13667057192636786,-6.22437654322173,-0.044327089357134586,0.16034016907317133,-0.2646992255734967,-0.023758426495358205,0.08992317566576839,-0.15027013867018818,0,70,255.0,255.0,255.0
115,5.75,-0.0396,0.1448,-6.2378,-0.04548150128882956,0.16483726687994316,-0.2722522020824137,-0.02241805077244058,0.08996073660510451,-0.15184892168649133,0,70,255.0,255.0,255.0
116,5.800000000000001,-0.0419023301126363,0.15315414954684248,-6.251601554621643,-0.046616352911205444,0.1693254206355287,-0.27979265009155146,-0.022976014122594354,0.08956541361831433,-0.14976899867901483,0,70,255.0,255.0,255.0
117,5.8500000000000005,-0.044262100260579036,0.16173221262773066,-6.265777531739983,-0.04777910270108901,0.17379380824177465,-0.28722910195031526,-0.02353397747274812,0.08917009063152416,-0.14768907567153836,0,70,255.0,255.0,255.0
118,5.9,-0.04668070535220364,0.17053320093519758,-6.280322731547501,-0.04896975065848025,0.17824242969868107,-0.29456155765870523,-0.024091940822901885,0.08877476764473399,-0.14560915266406188,0,70,255.0,255.0,255.0
119,5.95,-0.049159540295885505,0.17955612616177638,-6.295231954236679,-0.05018829678337919,0.18267128500624802,-0.3017900172167214,-0.02464990417305565,0.08837944465794383,-0.1435292296565854,0,70,255.0,255.0,255.0
120,6.0,-0.0517,0.1888,-6.3105,-0.05143474107578581,0.18708037416447545,-0.3089144806243638,-0.025207867523209637,0.08798412167115433,-0.14144930664910937,0,70,255.0,255.0,255.0
