idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
11,0.55,2.9999999999975153,-3.641483968373129e-12,-0.26749937622472103,-5.3833784270946554e-11,-7.889881931475104e-11,-1.0025611515356216,5.169878828456423e-25,6.203854594147708e-25,-1.6822399999999955,0,70,255.0,255.0,255.0
12,0.6000000000000001,2.9999999999950306,-7.282967936746255e-12,-0.3197043524494421,-4.141060328534345e-11,-6.069139947288534e-11,-1.0851202704120166,4.96927239424123e-10,7.282967936746262e-10,-1.6201247550557976,0,70,255.0,255.0,255.0
13,0.65,2.9999999999937885,-9.103709920932812e-12,-0.37595964056180253,-4.141060328534338e-12,-6.06913994728849e-12,-1.1645736270412015,9.938544788482444e-10,1.4565935873492504e-09,-1.5580095101115998,0,70,255.0,255.0,255.0
14,0.7000000000000001,2.99999999999503,-7.282967936746245e-12,-0.43610995244944206,5.797484459948104e-11,8.496795926203974e-11,-1.2409212214231766,1.4907817182723668e-09,2.184890381023876e-09,-1.4958942651674016,0,70,255.0,255.0,255.0
15,0.75,3.0,0.0,-0.5,1.4493711149870227e-10,2.1241989815509896e-10,-1.3141630535579414,1.987708957696489e-09,2.9131871746984996e-09,-1.433779020223195,0,70,255.0,255.0,255.0
16,0.8,3.0000000000089444,1.3109342286143263e-11,-0.5674760055910044,1.971144716382351e-10,2.8889106149093457e-10,-1.3843897528388003,9.938544788482328e-11,1.4565935873492252e-10,-1.3752889510111586,0,70,255.0,255.0,255.0
17,0.8500000000000001,3.000000000018138,2.658283296912383e-11,-0.6383902335595368,1.5487565628718456e-10,2.2698583402859116e-10,-1.4516919486590574,-1.7889380619268422e-09,-2.6218684572286545e-09,-1.316798881799122,0,70,255.0,255.0,255.0
18,0.9,3.0000000000228586,3.350165250903275e-11,-0.7125964587325667,1.8220665445551097e-11,2.670421576806944e-11,-1.5160696410187124,-3.6772615717385045e-09,-5.389396273192226e-09,-1.2583088125870858,0,70,255.0,255.0,255.0
19,0.9500000000000001,3.000000000018386,2.6946981365961095e-11,-0.7899484559370646,-2.1285050088666606e-10,-3.1195379329063167e-10,-1.577522829917766,-5.56558508155017e-09,-8.156924089155803e-09,-1.1998187433750493,0,70,255.0,255.0,255.0
20,1.0,3.0,0.0,-0.8703,-5.383378427094656e-10,-7.889881931475104e-10,-1.6360515153562174,-7.453908591361831e-09,-1.0924451905119374e-08,-1.1413286741630166,0,70,255.0,255.0,255.0
21,1.05,2.999999999966706,-4.879588517619991e-11,-0.9535062014112615,-7.346241022819938e-10,-1.0766654266489872e-09,-1.6917358371091769,-3.9754179153929065e-10,-5.826374349396901e-10,-1.0860441959553646,0,70,255.0,255.0,255.0
22,1.1,2.9999999999324176,-9.904836393974906e-11,-1.0394275133124113,-5.780920218633946e-10,-8.472519366414793e-10,-1.744655934951754,6.65882500828325e-09,9.759177035239994e-09,-1.0307597177477126,0,70,255.0,255.0,255.0
23,1.1500000000000001,2.999999999914777,-1.2490290011519824e-10,-1.1279257245079306,-6.874160145366819e-11,-1.0074772312498689e-10,-1.7948118088839482,1.371519180810579e-08,2.0100991505419676e-08,-0.9754752395400607,0,70,255.0,255.0,255.0
24,1.2000000000000002,2.999999999931424,-1.0050495752709805e-10,-1.2188626238023001,7.934271589471856e-10,1.16284721390049e-09,-1.84220345890576,2.077155860792833e-08,3.0442805975599364e-08,-0.9201907613324087,0,70,255.0,255.0,255.0
25,1.25,3.0,0.0,-1.3121,2.00841425933916e-09,2.9435328744349427e-09,-1.8868308850171889,2.782792540775084e-08,4.0784620445779e-08,-0.864906283124748,0,70,255.0,255.0,255.0
26,1.3,3.0000000001242317,1.8207419841865643e-10,-1.40750478876395,2.7413819374897404e-09,4.017770645105015e-09,-1.9290028987244925,1.490781718272345e-09,2.184890381023849e-09,-0.8219742651673915,0,70,255.0,255.0,255.0
27,1.35,3.0000000002521907,3.6961062278987253e-10,-1.5049645131908183,2.1574924311663946e-09,3.1620219125373284e-09,-1.9690283115339282,-2.484636197120615e-08,-3.6414839683731305e-08,-0.7790422472100349,0,70,255.0,255.0,255.0
28,1.4000000000000001,3.0000000003180336,4.661099479517601e-10,-1.6043718432357117,2.5674574036912316e-10,3.7628667673187914e-10,-2.006907123445496,-5.118350566068465e-08,-7.501456974848647e-08,-0.7361102292526782,0,70,255.0,255.0,255.0
29,1.4500000000000002,3.000000000255917,3.750728487424312e-10,-1.7056194488537368,-2.960858134902074e-09,-4.339435062311325e-09,-2.0426393344591958,-7.752064935016314e-08,-1.1361429981324161e-07,-0.6931782112953218,0,70,255.0,255.0,255.0
30,1.5,3.0,0.0,-1.8086,-7.495319194647175e-09,-1.098514330459226e-08,-2.076224944575028,-1.0385779303964152e-07,-1.5221402987799668e-07,-0.6502461933379564,0,70,255.0,255.0,255.0
31,1.55,2.999999999536367,-6.795009084984258e-10,-1.9131986435329396,-1.0230903647676966e-08,-1.4994417153771075e-08,-2.1072125679928533,-5.565585081550084e-09,-8.156924089155697e-09,-0.5892587433750535,0,70,255.0,255.0,255.0
32,1.6,2.9999999990588195,-1.3793941272197408e-09,-2.0192704339243166,-8.051877702802182e-09,-1.180083571350783e-08,-2.135150818912533,9.272662287654135e-08,1.3590018169968528e-07,-0.5282712934121504,0,70,255.0,255.0,255.0
33,1.6500000000000001,2.9999999988130894,-1.7395368916918424e-09,-2.1266629025492234,-9.582413600228195e-10,-1.404398983802535e-09,-2.160039697334068,1.9101883083463277e-07,2.799572874885263e-07,-0.46728384344924745,0,70,255.0,255.0,255.0
34,1.7000000000000002,2.9999999990449058,-1.3997864374426264e-09,-2.2352235807827543,1.1050005380661114e-08,1.619489303534482e-08,-2.1818792032574583,2.893110387927242e-07,4.2401439327736724e-07,-0.4062963934863445,0,70,255.0,255.0,255.0
35,1.75,3.0,0.0,-2.3448,2.797286251924954e-08,4.09970403439341e-08,-2.200669336682702,3.876032467508153e-07,5.680714990662077e-07,-0.345308943523424,0,70,255.0,255.0,255.0
36,1.8,3.0000000017303003,2.535929435575047e-09,-2.4552414371042937,3.8182232653218136e-08,5.5959897969979286e-08,-2.216514829304098,2.077155860792802e-08,3.04428059755989e-08,-0.28851076133239595,0,70,255.0,255.0,255.0
37,1.85,3.0000000035125307,5.147965886089091e-09,-2.5664041511119176,3.0050018380042356e-08,4.404132094149399e-08,-2.229520412815942,-3.460601295349593e-07,-5.071858871150099e-07,-0.23171257914136792,0,70,255.0,255.0,255.0
38,1.9000000000000001,3.000000004429609,6.492037618815609e-09,-2.6781461465673955,3.5762196997221705e-09,5.241309258478241e-09,-2.2396860872182347,-7.128918176778464e-07,-1.0448145802056186e-06,-0.1749143969503399,0,70,255.0,255.0,255.0
39,1.9500000000000002,3.000000003564459,5.224072901028074e-09,-2.7903254280152487,-4.1239163387742353e-08,-6.044013707906796e-08,-2.2470118525109757,-1.0797235058207339e-06,-1.5824432732962274e-06,-0.11811621475931183,0,70,255.0,255.0,255.0
40,2.0,3.0,0.0,-2.9028,-1.0439613088235099e-07,-1.5300301807114415e-07,-2.2514977086941657,-1.4465551939636197e-06,-2.1200719663868336e-06,-0.06131803256829116,0,70,255.0,255.0,255.0
41,2.0500000000000003,2.999999993542431,-9.464216833801808e-09,-3.015427608049889,-1.4249802696519558e-07,-2.0884517472614603e-07,-2.253128114790756,-7.752064935015574e-08,-1.1361429981323077e-07,-0.003898211295318227,0,70,255.0,255.0,255.0
42,2.1,2.999999986891059,-1.9212469417136622e-08,-3.128064961628015,-1.121481958173672e-07,-1.6436444805246812e-07,-2.2518875298236973,1.291513895263296e-06,1.8928433667603542e-06,0.05352160997765419,0,70,255.0,255.0,255.0
43,2.15,2.999999983468473,-2.4228613583570586e-08,-3.2405685111811966,-1.3346637438866432e-08,-1.9560838050111283e-08,-2.2477759537929907,2.660548439876748e-06,3.899301033333939e-06,0.11094143125062661,0,70,255.0,255.0,255.0
44,2.2,2.999999986697258,-1.9496505166669677e-08,-3.3527947071562534,1.5390664817030836e-07,2.255656552809271e-07,-2.240793386698635,4.0295829844902115e-06,5.905758699907542e-06,0.16836125252359954,0,70,255.0,255.0,255.0
45,2.25,3.0,0.0,-3.4646,3.8961166101015444e-07,5.710150319406425e-07,-2.230939828540631,5.398617529103664e-06,7.912216366481126e-06,0.22578107379656842,0,70,255.0,255.0,255.0
46,2.3000000000000003,3.000000024099977,3.532093789963218e-08,-3.5758401306961543,5.318098752075642e-07,7.794208009346049e-07,-2.2181727115328753,2.89311038792697e-07,4.2401439327732674e-07,0.2849036065136548,0,70,255.0,255.0,255.0
47,2.35,3.0000000489232326,7.17019117824574e-08,-3.6863680023760237,4.185427648894264e-07,6.134164712683786e-07,-2.2024494678892657,-4.819995451518224e-06,-7.064187579926407e-06,0.34402613923074066,0,70,255.0,255.0,255.0
48,2.4000000000000004,3.0000000616964986,9.042241671546676e-08,-3.7960358087078165,4.9810330055739135e-08,7.300204294196033e-08,-2.1837700976098016,-9.929301941829191e-06,-1.4552389553130207e-05,0.40314867194782705,0,70,255.0,255.0,255.0
49,2.45,3.0000000496465096,7.276194776565062e-08,-3.9046957433597393,-5.743874292934914e-07,-8.418224840446403e-07,-2.1621346006944826,-1.5038608432140113e-05,-2.204059152633394e-05,0.4622712046649129,0,70,255.0,255.0,255.0
50,2.5,3.0,0.0,-4.0122,-1.4540505131582668e-06,-2.1310571096914258e-06,-2.13754297714331,-2.014791492245103e-05,-2.9528793499537672e-05,0.5213937373819988,0,70,255.0,255.0,255.0
51,2.5500000000000003,2.99999991005766,-1.318195347647269e-07,-4.1184022691654985,-1.984741473865061e-06,-2.9088380290122737e-06,-2.110085039077743,-1.0797235058206276e-06,-1.5824432732960762e-06,0.5769237852406863,0,70,255.0,255.0,255.0
52,2.6,2.9999998174160125,-2.67595177712693e-07,-4.223162228867892,-1.5620228637403378e-06,-2.2893014370210465e-06,-2.0798505986192413,1.7988467910809604e-05,2.636390695294527e-05,0.6324538330993733,0,70,255.0,255.0,255.0
53,2.6500000000000004,2.9999997697455334,-3.3746105327829655e-07,-4.32634105398754,-1.8589468278409096e-07,-2.7244733371773146e-07,-2.0468396557678057,3.705665932744e-05,5.431025717918687e-05,0.6879838809580608,0,70,255.0,255.0,255.0
54,2.7,2.9999998147167033,-2.7155128589593287e-07,-4.427799919404791,2.143643069003657e-06,3.141724280897633e-06,-2.0110522105234354,5.6124850744070236e-05,8.225660740542821e-05,0.7435139288167478,0,70,255.0,255.0,255.0
55,2.75,3.0,0.0,-4.5274,5.4265903916229125e-06,7.95321340682506e-06,-1.972488262886131,7.519304216070048e-05,0.00011020295763166959,0.7990439766754331,0,70,255.0,255.0,255.0
56,2.8000000000000003,3.000000335669381,4.919572011592754e-07,-4.6250003926418595,7.40715602025268e-06,1.0855931315114492e-05,-1.9310231321561548,4.0295829844898235e-06,5.905758699906996e-06,0.8595612525236056,0,70,255.0,255.0,255.0
57,2.85,3.0000006814127196,9.986787990683144e-07,-4.7204518821524095,5.8295486900719276e-06,8.543789276815804e-06,-1.8865321376337705,-6.713387619172018e-05,-9.839144023185467e-05,0.9200785283717775,0,70,255.0,255.0,255.0
58,2.9000000000000004,3.0000008593213674,1.2594217963977195e-06,-4.813603175342029,6.937684010806232e-07,1.016787291928968e-06,-1.8390152793189771,-0.00013829733536793083,-0.00020268863916361724,0.9805958042199501,0,70,255.0,255.0,255.0
59,2.95,3.0000006914866773,1.0134431958180805e-06,-4.904302979021099,-8.000184846721139e-06,-1.1725074639545894e-05,-1.7884725572117754,-0.00020946079454414084,-0.0003069858380953789,1.0411130800681219,0,70,255.0,255.0,255.0
60,3.0,3.0,0.0,-4.9924,-2.0252311053333385e-05,-2.9681796517608817e-05,-1.7349039713121652,-0.00028062425372035087,-0.0004112830370271406,1.1016303559162939,0,70,255.0,255.0,255.0
61,3.0500000000000003,2.9999987472648155,-1.8360092698723746e-06,-5.077748160267069,-2.7643882607145667e-05,-4.0514887231445686e-05,-1.6786224322976346,-1.5038608432138697e-05,-2.204059152633185e-05,1.1496312046649144,0,70,255.0,255.0,255.0
62,3.1,2.9999974569331105,-3.7271200185605662e-06,-5.160222242522473,-2.175617189654737e-05,-3.188585567024217e-05,-1.6199408508456739,0.0002505470368560711,0.00036720185397447354,1.1976320534135345,0,70,255.0,255.0,255.0
63,3.1500000000000004,2.9999967929689975,-4.700226132312581e-06,-5.239702244644345,-2.5891789215384044e-06,-3.794701833998129e-06,-1.558859226956281,0.0005161326821442833,0.0007564442994752822,1.2456329021621548,0,70,255.0,255.0,255.0
64,3.2,2.9999974193365895,-3.7822214973763913e-06,-5.316068164510811,2.9857096317880886e-05,4.375857427728593e-05,-1.495377560629458,0.000781718327432493,0.0011456867449760877,1.293633750910775,0,70,255.0,255.0,255.0
65,3.25,3.0,0.0,-5.3892,7.558265382171062e-05,0.00011077397266361021,-1.4294958518652041,0.001047303972720703,0.0015349291904768931,1.3416345996593986,0,70,255.0,255.0,255.0
66,3.3000000000000003,3.0000046752713563,6.852079878330223e-06,-5.45895736628987,0.00010316837440832997,0.00015120361761066826,-1.3599911386533006,5.612485074406488e-05,8.22566074054204e-05,1.438553928816731,0,70,255.0,255.0,255.0
67,3.35,3.000009490854839,1.3909801275173948e-05,-5.525118347757698,8.119513889611755e-05,0.00011899963340415292,-1.2856404589835309,-0.000935054271232564,-0.0013704159756660393,1.5354732579740626,0,70,255.0,255.0,255.0
68,3.4000000000000004,3.000011968802644,1.7541482732852607e-05,-5.5874406460805925,9.662947285073045e-06,1.4162020044063595e-05,-1.206443812855894,-0.001926233393209202,-0.0028230885587375125,1.632392587131395,0,70,255.0,255.0,255.0
69,3.45,3.000009631166966,1.4115442793687482e-05,-5.645681962935657,-0.00011142820042480236,-0.0001633092224695979,-1.1224012002703914,-0.002917412515185831,-0.004275761141808972,1.7293119162887265,0,70,255.0,255.0,255.0
70,3.5,3.0,0.0,-5.6996,-0.0002820783042335091,-0.00041341409413683203,-1.033512621227022,-0.003908591637162461,-0.005728433724880431,1.8262312454460616,0,70,255.0,255.0,255.0
71,3.5500000000000003,2.9999817516497598,-2.6372310243448533e-05,-5.748999174573451,-0.000433029615026276,-0.0006122995832112279,-0.9425810130891666,-0.002129460794548183,-0.00222698583809536,1.8110330800681356,0,70,255.0,255.0,255.0
72,3.6,2.9999581796475328,-5.831208508213523e-05,-5.793870766446732,-0.0004950243836883283,-0.0006361126779463697,-0.8524093132202083,-0.00035032995193392093,0.0012744620486896804,1.7958349146902097,0,70,255.0,255.0,255.0
73,3.6500000000000004,2.999933731820426,-8.7065704799098e-05,-5.834252771033287,-0.0004680626102196674,-0.00048485337834225817,-0.7629975216201454,0.0014288008906803576,0.004775909935474751,1.7806367493122837,0,70,255.0,255.0,255.0
74,3.7,2.999912855995546,-0.00010387954967737364,-5.870183183746562,-0.0003521442946202934,-0.00015852168439889564,-0.6743456382889798,0.0032079317332946193,0.00827735782225979,1.7654385839343578,0,70,255.0,255.0,255.0
75,3.75,2.9999,-0.0001,-5.9017,-0.00014726943689020652,0.00034288240388371784,-0.5864536632267102,0.0049870625759088835,0.011778805709044833,1.7502404185564346,0,70,255.0,255.0,255.0
76,3.8000000000000003,2.9999003181296047,-6.536283890453642e-05,-5.928897135416326,0.00018895008569352217,0.0010979947152342457,-0.5026768089900295,0.008461718327440193,0.018425686744976126,1.6008337509107755,0,70,255.0,255.0,255.0
77,3.85,2.9999217905550286,1.533853905336699e-05,-5.952092186455375,0.0006989023958538119,0.002185451078381329,-0.42637028813563244,0.01193637407897147,0.025072567780907357,1.4514270832651177,0,70,255.0,255.0,255.0
78,3.9000000000000004,2.99997310391565,0.00015872133646353993,-5.971658669786261,0.0013825874935906716,0.003605251493324986,-0.3575341006635177,0.015411029830502779,0.03171944881683865,1.3020204156194586,0,70,255.0,255.0,255.0
79,3.95,3.000062944850847,0.000381402755915808,-5.987970102078098,0.0022400053789040893,0.005357395960065193,-0.2961682465736864,0.018885685582034056,0.03836632985276988,1.1526137479738008,0,70,255.0,255.0,255.0
80,4.0,3.0002,0.0007,-6.0014,0.0032711560517940707,0.00744188447860196,-0.24227272586613807,0.02236034133356534,0.04501321088870105,1.0032070803281417,0,70,255.0,255.0,255.0
81,4.05,3.0003921758318195,0.0011302236658615934,-6.012306683761246,0.004429229272253481,0.009804320722274253,-0.19493575095071666,0.02396258748481121,0.04948423885819099,0.8902719162887216,0,70,255.0,255.0,255.0
82,4.1000000000000005,3.0006442581323514,0.0016841579288686742,-6.020987687731771,0.0056674148002752054,0.012390308364421088,-0.15324553423726553,0.025564833636057105,0.05395526682768101,0.7773367522492994,0,70,255.0,255.0,255.0
83,4.15,3.0009602525169736,0.002372980358944948,-6.027725349821672,0.006985712635859203,0.015199847405042377,-0.11720207572578621,0.02716707978730297,0.058426294797170944,0.6644015882098794,0,70,255.0,255.0,255.0
84,4.2,3.001344164601063,0.003207868526014148,-6.03280200794105,0.008384122779005493,0.018232937844138163,-0.08680537541627784,0.028769325938548838,0.06289732276666088,0.5514664241704592,0,70,255.0,255.0,255.0
85,4.25,3.0018,0.0042,-6.0365,0.009862645229714077,0.021489579681708445,-0.06205543330874048,0.030371572089794685,0.06736835073615083,0.438531260131039,0,70,255.0,255.0,255.0
86,4.3,3.0023333785431157,0.005361268175458151,-6.039109729538689,0.01151813282529132,0.0250127223956687,-0.04343618720710538,0.03584793173329525,0.07355735782225978,0.3062385839343674,0,70,255.0,255.0,255.0
87,4.3500000000000005,3.002956376915565,0.0067064297454719765,-6.040953862617541,0.013447438403043627,0.028845315463934467,-0.031431574915303684,0.04132429137679591,0.07974636490836885,0.17394590773769353,0,70,255.0,255.0,255.0
88,4.4,3.0036826860164565,0.0082509572277567,-6.042363130927049,0.01565056196297093,0.03298735888650562,-0.026041596433335822,0.04680065102029647,0.0859353719944778,0.04165323154102196,0,70,255.0,255.0,255.0
89,4.45,3.0045259967448987,0.010010323140027618,-6.043668266157706,0.018127503505073257,0.03743885266338222,-0.027266251761201496,0.05227701066379704,0.09212437908058677,-0.0906394446556496,0,70,255.0,255.0,255.0
90,4.5,3.0055,0.012,-6.0452,0.020878263029350613,0.04219979679456426,-0.03510554089890074,0.05775337030729771,0.09831338616669538,-0.22293212085232078,0,70,255.0,255.0,255.0
91,4.55,3.006615909995716,0.014235103632305771,-6.047271998084001,0.023754239426584004,0.04724878969505087,-0.04853550022086348,0.05728568558203839,0.10364632985276967,-0.3142662520261909,0,70,255.0,255.0,255.0
92,4.6000000000000005,3.0078750342053873,0.016729323089243513,-6.050129661798064,0.02660683158755448,0.05256442977984129,-0.06653216610152009,0.056818000856779065,0.10897927353884405,-0.40560038320006264,0,70,255.0,255.0,255.0
93,4.65,3.0092762034172007,0.019495990730028317,-6.05400132647013,0.029436039512261942,0.05814671704893533,-0.08909553854086988,0.05635031613151975,0.11431221722491836,-0.4969345143739328,0,70,255.0,255.0,255.0
94,4.7,3.0108182484193424,0.022548438913875417,-6.059115327428129,0.03224186320070644,0.06399565150233308,-0.11622561753891318,0.05588263140626043,0.11964516091099264,-0.588268645547803,0,70,255.0,255.0,255.0
95,4.75,3.0125,0.0259,-6.0657,0.035024302652887966,0.07011123314003455,-0.14792240309564997,0.055414946681001054,0.12497810459706671,-0.6796027767216724,0,70,255.0,255.0,255.0
96,4.800000000000001,3.0143197814740197,0.029558317295318777,-6.073900678125312,0.03775290946837636,0.07615211882412783,-0.17920581190943088,0.053729325938533225,0.11665732276666069,-0.5717335758295472,0,70,255.0,255.0,255.0
97,4.8500000000000005,3.0162738862628857,0.033508277897554145,-6.0835306901902,0.04039723524674132,0.0817769654167007,-0.2050957606786051,0.052043705196065417,0.10833654093625482,-0.46386437493742394,0,70,255.0,255.0,255.0
98,4.9,3.0183581003147415,0.03772907985213014,-6.094320363192429,0.04295727998798289,0.08698577291775327,-0.22559224940317313,0.050358084453597615,0.10001575910584895,-0.3559951740453007,0,70,255.0,255.0,255.0
99,4.95,3.020568209577732,0.04219992120447077,-6.106000024129773,0.04543304369210106,0.09177854132728555,-0.240695278083135,0.048672463711129814,0.09169497727544308,-0.24812597315317741,0,70,255.0,255.0,255.0
100,5.0,3.0229,0.0469,-6.1183,0.04782452635909585,0.09615527064529752,-0.2504048467184908,0.046986842968662124,0.08337419544503688,-0.1402567722610537,0,70,255.0,255.0,255.0
101,5.050000000000001,3.025349764108205,0.05181322718641939,-6.131006089414749,0.0501621226999077,0.10039873500843818,-0.2580492521414092,0.04651701066381054,0.08636437908058676,-0.16551944465567942,0,70,255.0,255.0,255.0
102,5.1000000000000005,3.02791582074307,0.05694236532054016,-6.144125977441136,0.052476227425476925,0.10479170855335625,-0.2669567911840588,0.046047178358958954,0.08935456271613659,-0.19078211705030465,0,70,255.0,255.0,255.0
103,5.15,3.0305969953238323,0.062294889861451264,-6.15772282076015,0.05476684053580358,0.1093341912800518,-0.2771274638464396,0.045577346054107376,0.09234474635168641,-0.2160447894449299,0,70,255.0,255.0,255.0
104,5.2,3.0333921132697297,0.0678782762682416,-6.171859776052775,0.057033962030887654,0.11402618318852485,-0.28856127012855165,0.0451075137492558,0.09533492998723624,-0.24130746183955515,0,70,255.0,255.0,255.0
105,5.25,3.0363,0.0737,-6.1866,0.05927759191072914,0.11886768427877538,-0.3012582100303951,0.04463768144440411,0.09832511362278573,-0.26657013423418086,0,70,255.0,255.0,255.0
106,5.300000000000001,3.03931956209316,0.07976557395900409,-6.201992564215694,0.06150259973199582,0.1237409411421199,-0.31437317952494404,0.04436263140626161,0.09660516091099232,-0.25802864554777033,0,70,255.0,255.0,255.0
107,5.3500000000000005,3.042450030764835,0.08607266082028557,-6.218030200045256,0.06371385505135532,0.12852820036987467,-0.3270610745851723,0.044087581368119105,0.09488520819919892,-0.24948715686135997,0,70,255.0,255.0,255.0
108,5.4,3.04569071838993,0.09261696070206502,-6.2346915537669725,0.06591135786880771,0.13322946196203975,-0.33932189521107997,0.04381253132997661,0.09316525548740553,-0.24094566817494958,0,70,255.0,255.0,255.0
109,5.45,3.0490409373433502,0.099394173722563,-6.251955271659126,0.06809510818435296,0.13784472591861519,-0.35115564140266714,0.04353748129183411,0.09144530277561215,-0.2324041794885392,0,70,255.0,255.0,255.0
110,5.5,3.0525,0.1064,-6.2698,0.07026510599799111,0.14237399223960095,-0.3625623131599338,0.04326243125369167,0.08972535006381888,-0.22386269080212884,0,70,255.0,255.0,255.0
111,5.550000000000001,3.0560671875191576,0.11363087697756477,-6.288208453722479,0.07241947837211138,0.14686150042308257,-0.3737860297588163,0.04291246371111772,0.0897749772754433,-0.22508597315316303,0,70,255.0,255.0,255.0
112,5.6000000000000005,3.0597416561975925,0.12108619139831801,-6.307179622377841,0.07455635236910291,0.15135148996714531,-0.38507091047525027,0.04256249616854377,0.08982460448706772,-0.2263092555041972,0,70,255.0,255.0,255.0
113,5.65,3.063522531116449,0.12876606733028892,-6.326716564171964,0.07667572798896574,0.15584396087178934,-0.39641695530923593,0.042212528625969824,0.08987423169869216,-0.22753253785523136,0,70,255.0,255.0,255.0
114,5.7,3.0674089373568703,0.13667062884150658,-6.346822337310724,0.07877760523169988,0.1603389131370145,-0.4078241642607733,0.04186256108339587,0.08992385891031658,-0.22875582020626553,0,70,255.0,255.0,255.0
115,5.75,3.0714,0.1448,-6.3675,0.08086198409730531,0.16483634676282097,-0.4192925373298623,0.04151259354082237,0.08997348612194078,-0.2299791025572966,0,70,255.0,255.0,255.0
116,5.800000000000001,3.075494887830212,0.15315411813073748,-6.38875122089439,0.08293148677955753,0.16932505716555044,-0.43073870143978454,0.04126751374926487,0.08957492998723535,-0.22786746183958584,0,70,255.0,255.0,255.0
117,5.8500000000000005,3.0796929444447962,0.1617321735864429,-6.41057211044338,0.08498873547223182,0.17379383976154456,-0.44207928351382103,0.04102243395770737,0.08917637385252991,-0.22575582112187512,0,70,255.0,255.0,255.0
118,5.9,3.083993557144275,0.1705331699767796,-6.432957389545174,0.08703373017532824,0.1782426945508034,-0.453314283551972,0.040777354166149866,0.08877781771782449,-0.2236441804041644,0,70,255.0,255.0,255.0
119,5.95,3.088396113229169,0.1795561109114109,-6.455901779097979,0.0890664708888468,0.18267162153332697,-0.46444370155423736,0.04053227437459237,0.08837926158311907,-0.22153253968645367,0,70,255.0,255.0,255.0
120,6.0,3.0929,0.1888,-6.4794,0.09108695761278748,0.1870806207091153,-0.4754675375206172,0.04028719458303498,0.08798070544841385,-0.21942089896874073,0,70,255.0,255.0,255.0
121,6.050000000000001,3.097504461159997,0.19826385049948608,-6.503447462699959,0.09308657450965903,0.19147027091471602,-0.4864271644820493,0.039697481291825945,0.08760530277561242,-0.21896417948853644,0,70,255.0,255.0,255.0
122,6.1000000000000005,3.1022081660232232,0.20794671425591105,-6.528042335848639,0.0950567057419701,0.1958411509866766,-0.497363955469471,0.039107768000616924,0.087229900102811,-0.21850746000833218,0,70,255.0,255.0,255.0
123,6.15,3.1070096403064515,0.217847652762593,-6.553183477647339,0.09699735130972072,0.2001932609249971,-0.5082779104828825,0.038518054709407896,0.08685449743000957,-0.21805074052812792,0,70,255.0,255.0,255.0
