idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
34,1.7000000000000002,3.0000000000317066,-3.000000001375799,-2.235223580006305,-3.668313499098101e-10,1.5917366468406964e-08,-2.181879212240619,-9.604371694685539e-09,4.167481977772375e-07,-0.4062966286833079,0,70,255.0,255.0,255.0
35,1.75,3.0,-3.0,-2.3448,-9.286260563036863e-10,4.029448751839625e-08,-2.200669359423391,-1.2867416561069582e-08,5.583366442223372e-07,-0.3453092586275659,0,70,255.0,255.0,255.0
36,1.8,2.9999999999425584,-2.999999997507528,-2.455241438510951,-1.2675505091846795e-09,5.5000931563970496e-08,-2.2165148603445486,-6.895615541701284e-10,2.99211176006323e-08,-0.28851077821874604,0,70,255.0,255.0,255.0
37,1.85,2.9999999998833933,-2.999999994940253,-2.566404153967448,-9.975822117206991e-10,4.328659927845949e-08,-2.2295204372452653,1.1488293452729326e-08,-4.984944090210726e-07,-0.23171229780992622,0,70,255.0,255.0,255.0
38,1.9000000000000001,2.9999999998529487,-2.9999999936192143,-2.6781461501684696,-1.1872116391174578e-10,5.151490661863189e-09,-2.2396860901255415,2.3666148459628786e-08,-1.0269099356427773e-06,-0.1749138174011064,0,70,255.0,255.0,255.0
39,1.9500000000000002,2.9999999998816693,-2.9999999948654503,-2.790325430912995,1.3690326342421814e-09,-5.9404394285818344e-08,-2.2470118189853765,3.5844003466528235e-08,-1.5553254622644824e-06,-0.11811533699228655,0,70,255.0,255.0,255.0
40,2.0,3.0,-3.0,-2.9028,3.4656791827410706e-09,-1.5038105556458467e-07,-2.25149762382477,4.802185847342765e-08,-2.0837409888861846e-06,-0.06131685658347408,0,70,255.0,255.0,255.0
41,2.0500000000000003,3.0000000002143747,-3.0000000093020316,-3.015427602800173,4.730562727382111e-09,-2.0526626350785103e-07,-2.2531279989462196,2.573483312213682e-09,-1.116673288444569e-07,-0.0038981482744898516,0,70,255.0,255.0,255.0
42,2.1,3.000000000435183,-3.0000000188832314,-3.1280649509710314,3.723027513962458e-09,-1.6154778844903123e-07,-2.251887438652219,-4.287489184899989e-08,1.860406331197253e-06,0.053520560034493875,0,70,255.0,255.0,255.0
43,2.15,3.0000000005488037,-3.0000000238134157,-3.2405684977418034,4.4307354248213643e-10,-1.9225630388126296e-08,-2.24777594294277,-8.832326701021348e-08,3.832479991238963e-06,0.11093926834347759,0,70,255.0,255.0,255.0
44,2.2,3.000000000441616,-3.0000000191624,-3.352794696341718,-5.109299187058914e-09,2.2170021067486635e-07,-2.2407935118178712,-1.3377164217142744e-07,5.804553651280691e-06,0.16835797665246183,0,70,255.0,255.0,255.0
45,2.25,3.0,-3.0,-3.4646,-1.2934090674660597e-08,5.612297347399425e-07,-2.2309401452775237,-1.79220017332641e-07,7.776627311322403e-06,0.22577668496144554,0,70,255.0,255.0,255.0
46,2.3000000000000003,2.9999999991999435,-2.999999965284345,-3.5758401502883603,-1.7654700400343765e-08,7.660641224674336e-07,-2.2181731438705703,-9.604371694684629e-09,4.167481977771976e-07,0.2849033713166907,0,70,255.0,255.0,255.0
47,2.35,2.9999999983758765,-2.9999999295268203,-3.6863680421484277,-1.3894527844129137e-08,6.029045545176656e-07,-2.2024498081458543,1.600112739432702e-07,-6.943130915767943e-06,0.3440300576719353,0,70,255.0,255.0,255.0
48,2.4000000000000004,2.999999997951837,-2.9999999111271225,-3.7960358588643164,-1.6535730060166494e-09,7.175103089063537e-08,-2.1837701381033763,3.2962691958122656e-07,-1.4303010029313146e-05,0.40315674402718044,0,70,255.0,255.0,255.0
49,2.45,2.999999998351865,-2.9999999284849497,-3.904695783720136,1.906816411399347e-08,-8.273964484136474e-07,-2.1621341337431366,4.992425652191814e-07,-2.166288914285829e-05,0.46228343038242503,0,70,255.0,255.0,255.0
50,2.5,3.0,-3.0,-4.0122,4.8270683515901316e-08,-2.0945378833951852e-06,-2.1375417950651343,6.688582108571364e-07,-2.902276825640342e-05,0.5214101167376697,0,70,255.0,255.0,255.0
51,2.5500000000000003,3.0000000029858507,-3.0000001295605867,-4.1184021960463895,6.588823887399294e-08,-2.8589902263618834e-06,-2.1100834255714993,3.584400346652489e-08,-1.5553254622643348e-06,0.5769246630077108,0,70,255.0,255.0,255.0
52,2.6,3.0000000060613123,-3.000000263009487,-4.223162080435258,5.1855083862554105e-08,-2.250070429621631e-06,-2.079849328764363,-5.97170203924081e-07,2.5912117331874507e-05,0.6324392092777515,0,70,255.0,255.0,255.0
53,2.6500000000000004,3.0000000076438473,-3.000000331678094,-4.326340866800933,6.171218481584506e-09,-2.677784931744185e-07,-2.0468395046437244,-1.2301844113146924e-06,5.33795601260136e-05,0.6879537555477928,0,70,255.0,255.0,255.0
54,2.7,3.000000006150922,-3.0000002668978007,-4.427799768777739,-7.116335726891497e-08,3.08788558297972e-06,-2.0110539532095837,-1.8631986187052984e-06,8.084700292015244e-05,0.7434683018178335,0,70,255.0,255.0,255.0
55,2.75,3.0,-3.0,-4.5274,-1.8014864338894467e-07,7.816921798840798e-06,-1.9724926744619415,-2.496212826095905e-06,0.0001083144457142913,0.7989828480878689,0,70,255.0,255.0,255.0
56,2.8000000000000003,2.9999999888566524,-2.9999995164733075,-4.625000665526086,-2.4589825509562803e-07,1.0669896782980099e-05,-1.931029153843433,-1.3377164217141505e-07,5.804553651280137e-06,0.85955797665247,0,70,255.0,255.0,255.0
57,2.85,2.9999999773788755,-2.999999018435232,-4.7204524361105396,-1.935258076060873e-07,8.39737716396886e-06,-1.8865368767966944,2.2286695417530537e-06,-9.67053384117301e-05,0.9201331052170706,0,70,255.0,255.0,255.0
58,2.9000000000000004,2.9999999714727728,-2.999998762160501,-4.813603873931952,-2.303130092032138e-08,9.993629418070355e-07,-1.8390158433217256,4.591110725677543e-06,-0.00019921523047474127,0.9807082337816717,0,70,255.0,255.0,255.0
59,2.95,2.999999977044446,-2.9999990039238473,-4.904303541168908,2.655852649616664e-07,-1.1524145883505237e-05,-1.7884660534185273,6.953551909602012e-06,-0.0003017251225377515,1.0412833623462723,0,70,255.0,255.0,255.0
60,3.0,3.0,-3.0,-4.9924,6.723238900398774e-07,-2.917314931196801e-05,-1.734887507087099,9.315993093526482e-06,-0.00040423501460076176,1.101858490910871,0,70,255.0,255.0,255.0
61,3.0500000000000003,3.00000004158754,-3.0000018045461814,-5.07774714184927,9.177047815085192e-07,-3.982059690555852e-05,-1.6785999590547662,4.992425652191346e-07,-2.1662889142856222e-05,1.1496434303824277,0,70,255.0,255.0,255.0
62,3.1,3.000000084423186,-3.0000036632495863,-5.160220175122584,7.222481465617949e-07,-3.133943822625381e-05,-1.6199231640488563,-8.317507963088135e-06,0.00036090923631504584,1.1974283698539836,0,70,255.0,255.0,255.0
63,3.1500000000000004,3.000000106465063,-3.0000046196799,-5.239699637471263,8.59539851997011e-08,-3.7296732740537276e-06,-1.5588571220693679,-1.713425849139548e-05,0.0007434813617729515,1.2452133093255402,0,70,255.0,255.0,255.0
64,3.2,3.0000000856712923,-3.0000037174068086,-5.316066066546628,-9.911777025777507e-07,4.300869795104122e-05,-1.4954018331163021,-2.5951009019702753e-05,0.0011260534872308534,1.2929982487970961,0,70,255.0,255.0,255.0
65,3.25,3.0,-3.0,-5.3892,-2.509146916770565e-06,0.00010887567544903124,-1.4295572971896588,-3.476775954801002e-05,0.0015086256126887554,1.340783188268654,0,70,255.0,255.0,255.0
66,3.3000000000000003,2.9999998447931886,-2.9999932653419656,-5.458961167076835,-3.4249208709384487e-06,0.00014861249083925396,-1.3600750099374967,-1.8631986187051203e-06,8.084700292014459e-05,1.438508301817816,0,70,255.0,255.0,255.0
67,3.35,2.9999996849283805,-2.999986328566424,-5.525126063399125,-2.695466778641091e-06,0.00011696037574104634,-1.2857064670078773,3.1041362310599494e-05,-0.0013469316068484536,1.536233415366977,0,70,255.0,255.0,255.0
68,3.4000000000000004,2.999999602666978,-2.9999827591198995,-5.587450376182999,-3.207846398784827e-07,1.3919330154407814e-05,-1.2064516684007986,6.394592323990439e-05,-0.0027747102166170642,1.6339585289161387,0,70,255.0,255.0,255.0
69,3.45,2.999999680270384,-2.9999861264489174,-5.64568979264458,3.699125545349339e-06,-0.00016051064592065973,-1.1223106141162633,9.685048416920901e-05,-0.004202488826385663,1.7316836424652997,0,70,255.0,255.0,255.0
70,3.5,3.0,-3.0,-5.6996,9.364263777042383e-06,-0.0004063295524841569,-1.0332833041542693,0.00012975504509851358,-0.005630267436154262,1.8294087560144625,0,70,255.0,255.0,255.0
71,3.5500000000000003,3.0000005792397064,-3.0000259340859556,-5.748984189843391,1.2781978702245273e-05,-0.0006026293664515591,-0.9422200011952503,6.953551909601326e-06,-0.002221725122541785,1.8131233623462784,0,70,255.0,255.0,255.0
72,3.6,3.0000011758632925,-3.0000574224847174,-5.7938355712809155,1.005961896800257e-05,-0.000628502064738337,-0.8519709679196412,-0.00011584794127930984,0.0011868171910706616,1.7968379686780942,0,70,255.0,255.0,255.0
73,3.6500000000000004,3.0000014828670256,-3.000085943840501,-5.834194857796745,1.1971845743142292e-06,-0.00048394764734449136,-0.7625362043274407,-0.00023864943446822204,0.004595359504683139,1.7805525750099098,0,70,255.0,255.0,255.0
74,3.7,3.0000011932471726,-3.000102976797524,-5.8701027628750495,-1.38053244788196e-05,-0.0001689661142700242,-0.6739157104186501,-0.00036145092765713327,0.008003901818295585,1.7642671813417259,0,70,255.0,255.0,255.0
75,3.75,3.0,-3.0001,-5.9016,-3.4947908191398966e-05,0.0003164425344850641,-0.5861094861932689,-0.0004842524208460439,0.011412444131908034,1.7479817876735444,0,70,255.0,255.0,255.0
76,3.8000000000000003,2.9999986382479857,-3.000066198314213,-5.928784473549604,2.97006062059167e-07,0.0011099049749637019,-0.502548985281502,0.001894048990984362,0.020326053487237317,1.5944382487971098,0,70,255.0,255.0,255.0
77,3.85,3.0000020116184496,-2.9999815814947075,-5.951982851477214,0.00015445699090703633,0.0023490478832087934,-0.42666566131355765,0.004272350402814746,0.029239662842566516,1.4408947099206766,0,70,255.0,255.0,255.0
78,3.9000000000000004,3.00001606586492,-2.999823865518096,-5.971578992630023,0.0004275320463435353,0.00403387125922036,-0.35845951428943434,0.006650651814645152,0.0381532721978958,1.287351171044242,0,70,255.0,255.0,255.0
79,3.95,3.0000467467409266,-2.99957076636099,-5.987956755855222,0.0008195221723715511,0.006164375102998372,-0.2979305442091333,0.009028953226475536,0.047066881553225,1.1338076321678088,0,70,255.0,255.0,255.0
80,4.0,3.0001,-2.9992,-6.0015,0.0013304273689910859,0.008740559414542843,-0.2450787510726538,0.011407254638305917,0.055980490908554253,0.9802640932913769,0,70,255.0,255.0,255.0
81,4.05,3.00018086776835,-2.9986900726571935,-6.012576315958196,0.001906029997052717,0.011715009466597183,-0.1989280576787373,0.01161685048415941,0.06299751117361972,0.8657636424652901,0,70,255.0,255.0,255.0
82,4.1000000000000005,3.0002907776629106,-2.998022651536453,-6.021488222810229,0.0024921124174070337,0.015040310531904856,-0.15850238682612444,0.011826446330012907,0.07001453143868533,0.7512631916392013,0,70,255.0,255.0,255.0
83,4.15,3.0004302536732954,-2.9971801940871154,-6.028521971683163,0.0030886746300540138,0.018716462610465747,-0.12380173851481667,0.012036042175866402,0.0770315517037508,0.6367627408131145,0,70,255.0,255.0,255.0
84,4.2,3.0005998197891204,-2.996145157758519,-6.033963813704066,0.0036957166349936687,0.022743465702279905,-0.09482611274481323,0.012245638021719895,0.08404857196881627,0.5222622899870277,0,70,255.0,255.0,255.0
85,4.25,3.0008,-2.9949,-6.0381,0.0043132384322259985,0.027121319807347343,-0.07157550951611405,0.012455233867573384,0.09106559223388169,0.4077618391609412,0,70,255.0,255.0,255.0
86,4.3,3.001032290678614,-2.9934271110570134,-6.041225462617612,0.004999583005724073,0.0318540571586514,-0.054570784003547465,0.014998549072349696,0.09824390181828131,0.2724271813417246,0,70,255.0,255.0,255.0
87,4.3500000000000005,3.00130207772991,-2.9917086123594814,-6.043669857281872,0.0058130933394609785,0.036945709989175526,-0.04433279138194156,0.01754186427712605,0.10542221140268106,0.13709252352250562,0,70,255.0,255.0,255.0
88,4.4,3.0016157194418978,-2.9897265581334422,-6.045771520637323,0.006753769433436686,0.04239627829891956,-0.04086153165129671,0.02008517948190236,0.11260052098708068,0.0017578657032890077,0,70,255.0,255.0,255.0
89,4.45,3.0019795741025903,-2.9874630026049354,-6.047868789328516,0.007821611287651208,0.04820576208788356,-0.04415700481161266,0.02262849468667867,0.1197788305714803,-0.13357679211592755,0,70,255.0,255.0,255.0
90,4.5,3.0024,-2.9849,-6.0503,0.009016618902104544,0.05437416135606754,-0.05421921086288942,0.025171809891454927,0.12695714015587978,-0.2689114499351443,0,70,255.0,255.0,255.0
91,4.55,3.0028819695171927,-2.982019883114753,-6.053386633571354,0.01025563798005276,0.060884761898795214,-0.07003680630707286,0.024388953226473817,0.13346688155322822,-0.3637923678321952,0,70,255.0,255.0,255.0
92,4.6000000000000005,3.003424911417451,-2.9788060990256224,-6.057382748062288,0.011455514224751938,0.06772084951139043,-0.09059844764610922,0.023606096561492693,0.13997662295057675,-0.4586732857292478,0,70,255.0,255.0,255.0
93,4.65,3.0040268685591136,-2.975242373379116,-6.062525545767546,0.012616247636202041,0.07488242419385296,-0.11590413487999779,0.022823239896511582,0.1464863643479252,-0.5535542036262987,0,70,255.0,255.0,255.0
94,4.7,3.0046858838005175,-2.97131243182174,-6.069052228981869,0.01373783821440309,0.0823694859461829,-0.14595386800873889,0.022040383231530472,0.15299610574527361,-0.6484351215233497,0,70,255.0,255.0,255.0
95,4.75,3.0054,-2.967,-6.0772,0.01482028595935508,0.09018203476838028,-0.18074764703233254,0.021257526566549417,0.1595058471426224,-0.7433160394204004,0,70,255.0,255.0,255.0
96,4.800000000000001,3.006167831252615,-2.962294956483975,-6.087120003096973,0.0158978650740617,0.0979508952461665,-0.215121990768167,0.02184563802171461,0.1512485719688216,-0.6316577100129579,0,70,255.0,255.0,255.0
97,4.8500000000000005,3.0069902766002854,-2.957211791538028,-6.098619150468978,0.017004849761526553,0.10530689196526252,-0.24391341803362876,0.022433749476879795,0.14299129679502093,-0.5199993806055174,0,70,255.0,255.0,255.0
98,4.9,3.0078688063216474,-2.9517711483500944,-6.111418296292496,0.018141240021749667,0.11225002492566855,-0.2671219288287185,0.023021860932044978,0.13473402162122028,-0.40834105119807695,0,70,255.0,255.0,255.0
99,4.95,3.0088048906953397,-2.9459936701081064,-6.125238294744009,0.019307035854731043,0.11878029412738451,-0.2847475231534363,0.023609972387210163,0.12647674644741963,-0.2966827217906365,0,70,255.0,255.0,255.0
100,5.0,3.0098,-2.9399,-6.1398,0.020502237260470676,0.12489769957041044,-0.2967902010077821,0.0241980838423754,0.11821947127361887,-0.18502439238319557,0,70,255.0,255.0,255.0
101,5.050000000000001,3.010854705472345,-2.9335066909493466,-6.154881354040758,0.02167290172369747,0.130847657116538,-0.3066752306202601,0.022628494686695682,0.11977883057148017,-0.21037679211591895,0,70,255.0,255.0,255.0
102,5.1000000000000005,3.0119659821814064,-2.9268139348222646,-6.170488650061803,0.02276508672914026,0.13687558262755853,-0.3178278802193741,0.02105890553101599,0.12133818986934146,-0.23572919184864186,0,70,255.0,255.0,255.0
103,5.15,3.0131299061542958,-2.9198178332205096,-6.186685269062472,0.023778792276799063,0.14298147610347212,-0.3302481498051242,0.019489316375336303,0.12289754916720273,-0.2610815915813648,0,70,255.0,255.0,255.0
104,5.2,3.0143425534181234,-2.9125144877458364,-6.203534592042093,0.02471401836667388,0.14916533754427874,-0.34393603937751044,0.017919727219656612,0.12445690846506402,-0.2864339913140877,0,70,255.0,255.0,255.0
105,5.25,3.0156,-2.9049,-6.2211,0.025570764998764716,0.15542716694997846,-0.35889154893653286,0.01635013806397681,0.12601626776292574,-0.3117863910468115,0,70,255.0,255.0,255.0
106,5.300000000000001,3.0168997468580048,-2.896971879718638,-6.239430580740001,0.026434528031152208,0.1616824762876835,-0.3742570867507876,0.018200383231522364,0.12419610574527289,-0.30283512152337055,0,70,255.0,255.0,255.0
107,5.3500000000000005,3.0182449946740886,-2.888733269172913,-6.258518249283809,0.02739080332191696,0.16784677752450583,-0.3891750610888701,0.020050628399067884,0.12237594372762006,-0.29388385199992983,0,70,255.0,255.0,255.0
108,5.4,3.0196403690611695,-2.880188718767869,-6.2783406274576175,0.02843959087105899,0.17392007066044549,-0.4036454719507805,0.021900873566613407,0.12055578170996724,-0.28493258247648906,0,70,255.0,255.0,255.0
109,5.45,3.0210904956321674,-2.87134277890855,-6.298875337087618,0.029580890678578293,0.1799023556955025,-0.41766831933651893,0.02375111873415893,0.11873561969231443,-0.27598131295304834,0,70,255.0,255.0,255.0
110,5.5,3.0226,-2.8622,-6.3201,0.030814702744474873,0.18579363262967685,-0.43124360324608524,0.025601363901704505,0.11691545767466138,-0.26703004342960845,0,70,255.0,255.0,255.0
111,5.550000000000001,3.0241719070956368,-2.8527641901761007,-6.341996322999242,0.03204498615169755,0.19163843773272887,-0.44461642237659155,0.023609972387201673,0.1168767464474163,-0.2678827217906358,0,70,255.0,255.0,255.0
112,5.6000000000000005,3.0258028391222416,-2.8430361884860833,-6.3645623528029605,0.033175699983195056,0.19748130727441854,-0.45803187542514895,0.021618580872698873,0.11683803522017122,-0.26873540015166314,0,70,255.0,255.0,255.0
113,5.65,3.027487817601027,-2.833016091708015,-6.387800221107058,0.03420684423896743,0.20332224125474596,-0.4714899623917578,0.019627189358196077,0.11679932399292614,-0.26958807851269045,0,70,255.0,255.0,255.0
114,5.7,3.029221864053209,-2.8227039966199645,-6.411712059607437,0.03513841891901466,0.2091612396737111,-0.48499068327641787,0.017635797843693277,0.11676061276568106,-0.2704407568737178,0,70,255.0,255.0,255.0
115,5.75,3.031,-2.8121,-6.4363,0.03597042402333675,0.21499830253131405,-0.49853403807912944,0.015644406329190508,0.1167219015384362,-0.27129343523474425,0,70,255.0,255.0,255.0
116,5.800000000000001,3.03281822475945,-2.801204159576958,-6.4615649272630336,0.03676152736205805,0.22083577278140168,-0.5120452237428501,0.015999727219661034,0.11677690846506503,-0.2691539913140765,0,70,255.0,255.0,255.0
117,5.8500000000000005,3.0346764488369478,-2.7900163768827544,-6.487502739504351,0.03757039674530286,0.22667599337782063,-0.5254494372105372,0.016355048110131557,0.11683191539169387,-0.2670145473934088,0,70,255.0,255.0,255.0
118,5.9,3.0365755605347213,-2.778536514400071,-6.5141080881141535,0.0383970321730712,0.232518964320571,-0.5387466784821909,0.01671036900060208,0.11688692231832269,-0.26487510347274107,0,70,255.0,255.0,255.0
119,5.95,3.0385164481549976,-2.7667644346115914,-6.541375624482637,0.03924143364536306,0.23836468560965285,-0.5519369475578113,0.0170656898910726,0.11694192924495153,-0.2627356595520734,0,70,255.0,255.0,255.0
120,6.0,3.0405,-2.7547,-6.5693,0.040103601162178454,0.24421315724506612,-0.5650202444373982,0.0174210107815429,0.11699693617158036,-0.2605962156314039,0,70,255.0,255.0,255.0
121,6.050000000000001,3.042527193866566,-2.7423439715160653,-6.597875967948628,0.04098890440007092,0.2500104711416636,-0.5780026826520098,0.01799111873415523,0.11489561969231456,-0.2587013129530543,0,70,255.0,255.0,255.0
122,6.1000000000000005,3.0445993655299675,-2.7297007039828993,-6.627098689179637,0.04190271303559399,0.2557027192142976,-0.5908903757327038,0.018561226686767546,0.1127943032130488,-0.25680641027470474,0,70,255.0,255.0,255.0
123,6.15,3.0467179402600864,-2.716775450691702,-6.656963426436332,0.04284502706874767,0.26128990146296843,-0.6036833236794802,0.019131334639379865,0.11069298673378303,-0.2549115075963552,0,70,255.0,255.0,255.0
124,6.2,3.048884343326803,-2.7035734649336693,-6.6874654424620195,0.04381584649953196,0.2667720178876759,-0.6163815264923391,0.01970144259199218,0.10859167025451727,-0.25301660491800565,0,70,255.0,255.0,255.0
