Time [msec],x [m],y [m],z [m],Red,Green,Blue
26750,6.895,9.9414,25.8322,255,255,255
27000,6.9064,9.9616,25.8901,255,255,255
27250,6.9154,9.9777,25.9361,255,255,255
27500,6.9221,9.9895,25.9698,255,255,255
27750,6.9263,9.9969,25.9912,255,255,255
28000,6.928,9.9999,25.9998,255,255,255
28250,6.928,10,26,255,255,255
28500,6.928,10,26,255,255,255
28750,6.928,10,26,255,255,255
29000,6.928,10,26,255,255,255
29250,6.928,10,26,255,255,255
29500,6.928,10,26,255,255,255
29750,6.928,10,26,255,255,255
30000,6.928,10,26,255,255,255
30250,6.928,10,26,255,255,255
30500,6.928,10,26,255,255,255
30750,6.928,10,26,255,255,255
31000,6.928,10,26,255,255,255
31250,6.928,10,26,255,255,255
31500,6.928,10,26,255,255,255
31750,6.928,10,26,255,255,255
32000,6.928,10,26,255,255,255
32250,6.928,10,26,255,255,255
32500,6.928,10,26,255,255,255
32750,6.928,10,26,255,255,255
33000,6.928,10,26,255,255,255
33250,6.928,10,26,255,255,255
33500,6.8877,10,25.9771,255,255,255
33750,6.7416,10,25.894,255,255,255
34000,6.5042,10,25.759,255,255,255
34250,6.1915,10,25.5812,255,255,255
34500,5.8196,10,25.3698,255,255,255
34750,5.4048,10,25.1339,255,255,255
35000,4.9631,10,24.8828,255,255,255
35250,4.5106,10,24.6255,255,255,255
35500,4.0634,10,24.3712,255,255,255
35750,3.6377,10,24.1292,255,255,255
36000,3.2497,10,23.9085,255,255,255
36250,2.9153,10,23.7184,255,255,255
36500,2.6508,10,23.568,255,255,255
36750,2.4722,10,23.4665,255,255,255
37000,2.3957,10,23.423,255,255,255
37250,2.394,10,23.422,255,255,255
37500,2.394,10,23.422,255,255,255
37750,2.394,10,23.422,255,255,255
38000,2.394,10,23.422,255,255,255
38250,2.394,10,23.422,255,255,255
38500,2.394,10,23.422,255,255,255
38750,2.394,10,23.422,255,255,255
39000,2.394,10,23.422,255,255,255
39250,2.394,10,23.422,255,255,255
39500,2.394,10,23.422,255,255,255
39750,2.394,10,23.422,255,255,255
40000,2.394,10,23.422,255,255,255
40250,2.394,10,23.422,255,255,255
40500,2.394,10,23.422,255,255,255
40750,2.394,10,23.422,255,255,255
41000,2.394,10,23.422,255,255,255
41250,2.394,10,23.422,255,255,255
41500,2.394,10,23.422,255,255,255
41750,2.394,10,23.422,255,255,255
42000,2.394,10,23.422,255,255,255
42250,2.394,10,23.422,255,255,255
42500,2.394,10,23.422,255,255,255
42750,2.394,10,23.422,255,255,255
43000,2.394,10,23.422,255,255,255
43250,2.394,10,23.422,255,255,255
43500,2.394,10,23.422,255,255,255
43750,2.394,10,23.422,255,255,255
44000,2.3933,10,23.4211,255,255,255
44250,2.3906,10,23.4176,255,255,255
44500,2.386,10,23.4117,255,255,255
44750,2.3796,10,23.4034,255,255,255
45000,2.3715,10,23.3929,255,255,255
45250,2.3617,10,23.3802,255,255,255
45500,2.3504,10,23.3656,255,255,255
45750,2.3376,10,23.3491,255,255,255
46000,2.3235,10,23.3309,255,255,255
46250,2.3081,10,23.311,255,255,255
46500,2.2916,10,23.2896,255,255,255
46750,2.2739,10,23.2669,255,255,255
47000,2.2553,10,23.2428,255,255,255
47250,2.2358,10,23.2176,255,255,255
47500,2.2155,10,23.1914,255,255,255
47750,2.1945,10,23.1642,255,255,255
48000,2.1728,10,23.1362,255,255,255
48250,2.1507,10,23.1076,255,255,255
48500,2.1281,10,23.0784,255,255,255
48750,2.1051,10,23.0488,255,255,255
49000,2.082,10,23.0188,255,255,255
49250,2.0586,10,22.9887,255,255,255
49500,2.0352,10,22.9585,255,255,255
49750,2.0119,10,22.9283,255,255,255
50000,1.9886,10,22.8982,255,255,255
50250,1.9656,10,22.8685,255,255,255
50500,1.9429,10,22.8391,255,255,255
50750,1.9206,10,22.8103,255,255,255
51000,1.8987,10,22.7821,255,255,255
51250,1.8775,10,22.7547,255,255,255
51500,1.8569,10,22.7281,255,255,255
51750,1.8372,10,22.7025,255,255,255
52000,1.8182,10,22.6781,255,255,255
52250,1.8003,10,22.6549,255,255,255
52500,1.7833,10,22.633,255,255,255
52750,1.7675,10,22.6126,255,255,255
53000,1.753,10,22.5938,255,255,255
53250,1.7398,10,22.5767,255,255,255
53500,1.728,10,22.5614,255,255,255
53750,1.7176,10,22.5481,255,255,255
54000,1.709,10,22.5369,255,255,255
54250,1.7019,10,22.5279,255,255,255
54500,1.6967,10,22.5211,255,255,255
54750,1.6934,10,22.5168,255,255,255
55000,1.692,10,22.515,255,255,255
55250,1.692,10,22.515,255,255,255
55500,1.692,10,22.515,255,255,255
55750,1.692,10,22.515,255,255,255
56000,1.692,10,22.515,255,255,255
56250,1.692,10,22.515,255,255,255
56500,1.692,10,22.515,255,255,255
56750,1.692,10,22.515,255,255,255
57000,1.692,10,22.515,255,255,255
57250,1.692,10,22.515,255,255,255
57500,1.692,10,22.515,255,255,255
57750,1.692,10,22.515,255,255,255
58000,1.692,10,22.515,255,255,255
58250,1.692,10,22.515,255,255,255
58500,1.692,10,22.515,255,255,255
58750,1.692,10,22.515,255,255,255
59000,1.692,10,22.515,255,255,255
59250,1.692,10,22.515,255,255,255
59500,1.692,10,22.515,255,255,255
59750,1.692,10,22.515,255,255,255
60000,1.692,10,22.515,255,255,255
60250,1.692,10,22.515,255,255,255
60500,1.6909,10,22.5176,255,255,255
60750,1.6868,10,22.5273,255,255,255
61000,1.6796,10,22.5439,255,255,255
61250,1.6697,10,22.5672,255,255,255
61500,1.657,10,22.5969,255,255,255
61750,1.6417,10,22.6326,255,255,255
62000,1.624,10,22.6741,255,255,255
62250,1.6039,10,22.7211,255,255,255
62500,1.5816,10,22.7732,255,255,255
62750,1.5572,10,22.8303,255,255,255
63000,1.5309,10,22.892,255,255,255
63250,1.5027,10,22.9579,255,255,255
63500,1.4728,10,23.0279,255,255,255
63750,1.4413,10,23.1016,255,255,255
64000,1.4083,10,23.1787,255,255,255
64250,1.374,10,23.259,255,255,255
64500,1.3385,10,23.3421,255,255,255
64750,1.3019,10,23.4277,255,255,255
65000,1.2643,10,23.5156,255,255,255
65250,1.2259,10,23.6054,255,255,255
65500,1.1868,10,23.697,255,255,255
65750,1.1471,10,23.7898,255,255,255
66000,1.1069,10,23.8838,255,255,255
66250,1.0664,10,23.9785,255,255,255
66500,1.0257,10,24.0738,255,255,255
66750,0.985,10,24.1692,255,255,255
67000,0.9442,10,24.2645,255,255,255
67250,0.9036,10,24.3594,255,255,255
67500,0.8633,10,24.4537,255,255,255
67750,0.8235,10,24.547,255,255,255
68000,0.7842,10,24.639,255,255,255
68250,0.7455,10,24.7294,255,255,255
68500,0.7076,10,24.818,255,255,255
68750,0.6707,10,24.9044,255,255,255
69000,0.6348,10,24.9884,255,255,255
69250,0.6001,10,25.0696,255,255,255
69500,0.5667,10,25.1478,255,255,255
69750,0.5346,10,25.2227,255,255,255
70000,0.5042,10,25.294,255,255,255
70250,0.4754,10,25.3613,255,255,255
70500,0.4484,10,25.4245,255,255,255
70750,0.4233,10,25.4831,255,255,255
71000,0.4003,10,25.537,255,255,255
71250,0.3795,10,25.5857,255,255,255
71500,0.361,10,25.6291,255,255,255
71750,0.3448,10,25.6668,255,255,255
72000,0.3313,10,25.6985,255,255,255
72250,0.3204,10,25.724,255,255,255
72500,0.3123,10,25.7429,255,255,255
72750,0.3071,10,25.755,255,255,255
73000,0.305,10,25.7599,255,255,255
73250,0.305,10,25.76,255,255,255
73500,0.305,10,25.76,255,255,255
73750,0.305,10,25.76,255,255,255
74000,0.305,10,25.76,255,255,255
74250,0.305,10,25.76,255,255,255
74500,0.305,10,25.76,255,255,255
74750,0.305,10,25.76,255,255,255
75000,0.305,10,25.76,255,255,255
75250,0.305,10,25.76,255,255,255
75500,0.305,10,25.76,255,255,255
75750,0.305,10,25.76,255,255,255
76000,0.305,10,25.76,255,255,255
76250,0.305,10,25.76,255,255,255
76500,0.305,10,25.76,255,255,255
76750,0.305,10,25.76,255,255,255
77000,0.305,10,25.76,255,255,255
77250,0.305,10,25.76,255,255,255
77500,0.305,10,25.76,255,255,255
77750,0.305,10,25.76,255,255,255
78000,0.305,10,25.76,255,255,255
78250,0.305,10,25.76,255,255,255
78500,0.305,10,25.76,255,255,255
78750,0.305,10,25.76,255,255,255
79000,0.305,10,25.76,255,255,255
79250,0.3077,10,25.7634,255,255,255
79500,0.3177,10,25.7762,255,255,255
79750,0.3349,10,25.7981,255,255,255
80000,0.3588,10,25.8286,255,255,255
80250,0.3891,10,25.8672,255,255,255
80500,0.4253,10,25.9133,255,255,255
80750,0.467,10,25.9664,255,255,255
81000,0.5139,10,26.0262,255,255,255
81250,0.5656,10,26.092,255,255,255
81500,0.6216,10,26.1634,255,255,255
81750,0.6816,10,26.2399,255,255,255
82000,0.7452,10,26.321,255,255,255
82250,0.812,10,26.4061,255,255,255
82500,0.8816,10,26.4948,255,255,255
82750,0.9537,10,26.5866,255,255,255
83000,1.0277,10,26.681,255,255,255
83250,1.1034,10,26.7774,255,255,255
83500,1.1803,10,26.8754,255,255,255
83750,1.2581,10,26.9745,255,255,255
84000,1.3363,10,27.0742,255,255,255
84250,1.4146,10,27.174,255,255,255
84500,1.4926,10,27.2734,255,255,255
84750,1.5699,10,27.3718,255,255,255
85000,1.646,10,27.4688,255,255,255
85250,1.7207,10,27.564,255,255,255
85500,1.7934,10,27.6567,255,255,255
85750,1.8639,10,27.7465,255,255,255
86000,1.9317,10,27.8329,255,255,255
86250,1.9964,10,27.9153,255,255,255
86500,2.0577,10,27.9934,255,255,255
86750,2.1151,10,28.0666,255,255,255
87000,2.1683,10,28.1343,255,255,255
87250,2.2168,10,28.1962,255,255,255
87500,2.2603,10,28.2516,255,255,255
87750,2.2984,10,28.3002,255,255,255
88000,2.3307,10,28.3413,255,255,255
88250,2.3568,10,28.3746,255,255,255
88500,2.3763,10,28.3994,255,255,255
88750,2.3888,10,28.4153,255,255,255
89000,2.3939,10,28.4219,255,255,255
89250,2.394,10,28.422,255,255,255
89500,2.394,10,28.422,255,255,255
89750,2.394,10,28.422,255,255,255
90000,2.394,10,28.422,255,255,255
90250,2.394,10,28.422,255,255,255
90500,2.403,10,28.4217,255,255,255
90750,2.4372,10,28.4208,255,255,255
91000,2.4964,10,28.4193,255,255,255
91250,2.5802,10,28.4175,255,255,255
91500,2.6879,10,28.4155,255,255,255
91750,2.819,10,28.4134,255,255,255
92000,2.973,10,28.4115,255,255,255
92250,3.1492,10,28.4098,255,255,255
92500,3.3472,10,28.4086,255,255,255
92750,3.5664,10,28.4081,255,255,255
93000,3.8062,10,28.4083,255,255,255
93250,4.0661,10,28.4094,255,255,255
93500,4.3455,10,28.4116,255,255,255
93750,4.6439,10,28.4151,255,255,255
94000,4.9607,10,28.42,255,255,255
94250,5.2954,10,28.4265,255,255,255
94500,5.6474,10,28.4348,255,255,255
94750,6.0162,10,28.445,255,255,255
95000,6.4011,10,28.4572,255,255,255
95250,6.8018,10,28.4717,255,255,255
95500,7.2175,10,28.4885,255,255,255
95750,7.6478,10,28.508,255,255,255
96000,8.0921,10,28.5301,255,255,255
96250,8.5499,10,28.5552,255,255,255
96500,9.0205,10,28.5833,255,255,255
96750,9.5035,10,28.6146,255,255,255
97000,9.9983,10,28.6492,255,255,255
97250,10.5043,10,28.6874,255,255,255
97500,11.021,10,28.7293,255,255,255
97750,11.5479,10,28.7751,255,255,255
98000,12.0843,10,28.8249,255,255,255
98250,12.6298,10,28.8788,255,255,255
98500,13.1837,10,28.9371,255,255,255
98750,13.7455,10,29,255,255,255
99000,14.3147,10,29.0674,255,255,255
99250,14.8908,10,29.1398,255,255,255
99500,15.4731,10,29.2171,255,255,255
99750,16.0611,10,29.2995,255,255,255
100000,16.6543,10,29.3873,255,255,255
100250,17.2521,10,29.4806,255,255,255
100500,17.8539,10,29.5795,255,255,255
100750,18.4592,10,29.6842,255,255,255
101000,19.0675,10,29.7949,255,255,255
101250,19.6782,10,29.9118,255,255,255
101500,20.2916,10,30.0344,255,255,255
101750,20.9085,10,30.1618,255,255,255
102000,21.5282,10,30.2936,255,255,255
102250,22.1499,10,30.4295,255,255,255
102500,22.7729,10,30.5691,255,255,255
102750,23.3962,10,30.7121,255,255,255
103000,24.0192,10,30.8582,255,255,255
103250,24.641,10,31.0069,255,255,255
103500,25.2608,10,31.158,255,255,255
103750,25.8779,10,31.3111,255,255,255
104000,26.4914,10,31.4659,255,255,255
104250,27.1006,10,31.622,255,255,255
104500,27.7046,10,31.779,255,255,255
104750,28.3028,10,31.9368,255,255,255
105000,28.8941,10,32.0947,255,255,255
105250,29.478,10,32.2527,255,255,255
105500,30.0536,10,32.4102,255,255,255
105750,30.62,10,32.567,255,255,255
106000,31.1766,10,32.7228,255,255,255
106250,31.7225,10,32.8771,255,255,255
106500,32.2569,10,33.0296,255,255,255
106750,32.779,10,33.18,255,255,255
107000,33.288,10,33.328,255,255,255
107250,33.7832,10,33.4731,255,255,255
107500,34.2637,10,33.6151,255,255,255
107750,34.7288,10,33.7536,255,255,255
108000,35.1776,10,33.8883,255,255,255
108250,35.6094,10,34.0188,255,255,255
108500,36.0234,10,34.1448,255,255,255
108750,36.4187,10,34.2659,255,255,255
109000,36.7946,10,34.3818,255,255,255
109250,37.1503,10,34.4921,255,255,255
109500,37.485,10,34.5966,255,255,255
109750,37.7979,10,34.6948,255,255,255
110000,38.0883,10,34.7864,255,255,255
110250,38.3552,10,34.8711,255,255,255
110500,38.598,10,34.9485,255,255,255
110750,38.8158,10,35.0183,255,255,255
111000,39.0078,10,35.0802,255,255,255
111250,39.1733,10,35.1337,255,255,255
111500,39.3114,10,35.1786,255,255,255
111750,39.4214,10,35.2145,255,255,255
112000,39.5024,10,35.2411,255,255,255
112250,39.5538,10,35.258,255,255,255
112500,39.5746,10,35.2649,255,255,255
112750,39.575,10,35.265,255,255,255
113000,39.575,10,35.159,255,255,255
113250,39.575,10,34.8053,255,255,255
113500,39.575,10,34.2963,255,255,255
113750,39.575,10,33.7294,255,255,255
114000,39.575,10,33.2017,255,255,255
114250,39.575,10,32.8105,255,255,255
114500,39.575,10,32.557,255,255,255
114750,39.575,10,32.307,255,255,255
115000,39.1881,9.926,32.0612,255,255,255
115250,38.7231,9.837,31.8162,255,255,255
115500,38.2581,9.748,31.5712,255,255,255
115750,37.7931,9.659,31.3262,255,255,255
116000,37.1612,9.5381,30.9932,255,255,255
116250,36.2048,9.3552,30.4892,255,255,255
116500,35.1861,9.1603,29.9523,255,255,255
116750,34.2617,8.9832,29.4651,255,255,255
117000,33.3407,8.8067,28.9796,255,255,255
117250,32.4197,8.6302,28.4941,255,255,255
117500,31.4987,8.4537,28.0086,255,255,255
117750,30.5777,8.2772,27.5231,255,255,255
118000,29.6557,8.1012,27.0401,255,255,255
118250,28.7346,7.9248,26.5547,255,255,255
118500,27.8135,7.7485,26.0693,255,255,255
118750,26.8924,7.5723,25.584,255,255,255
119000,25.9712,7.3962,25.0987,255,255,255
119250,25.0499,7.2202,24.6135,255,255,255
119500,24.1286,7.0443,24.1283,255,255,255
119750,23.2073,6.8685,23.6432,255,255,255
120000,22.2859,6.6928,23.1582,255,255,255
120250,21.3645,6.5172,22.6732,255,255,255
120500,20.443,6.3417,22.1883,255,255,255
120750,19.5214,6.1662,21.7034,255,255,255
121000,18.5999,5.9909,21.2186,255,255,255
121250,17.6782,5.8156,20.7338,255,255,255
121500,16.7566,5.6405,20.2491,255,255,255
121750,15.8349,5.4654,19.7644,255,255,255
122000,14.9177,5.2812,19.2775,255,255,255
122250,13.9967,5.1047,18.7925,255,255,255
122500,13.0757,4.9282,18.3075,255,255,255
122750,12.1547,4.7517,17.8225,255,255,255
123000,11.2337,4.5752,17.3375,255,255,255
123250,10.3127,4.3987,16.8525,255,255,255
123500,9.3917,4.2222,16.3675,255,255,255
123750,8.4707,4.0457,15.8825,255,255,255
124000,7.5015,3.8611,15.3712,255,255,255
124250,6.4815,3.6658,14.8336,255,255,255
124500,5.555,3.4885,14.3454,255,255,255
124750,4.8699,3.3575,13.9846,255,255,255
125000,4.4167,3.2709,13.7461,255,255,255
125250,3.9692,3.1854,13.5106,255,255,255
125500,3.5221,3.0999,13.2751,255,255,255
125750,3.0751,3.0144,13.0396,255,255,255
126000,3,3,12.792,255,255,255
126250,3,3,12.542,255,255,255
126500,3,3,12.1802,255,255,255
126750,3,3,11.6049,255,255,255
127000,3,3,10.998,255,255,255
127250,3,3,10.5471,255,255,255
127500,3,3,10.292,255,255,255
127750,3,3,10.042,255,255,255
128000,3,3,9.8103,255,255,255
128250,3,3,9.6257,255,255,255
128500,3,3,9.4797,255,255,255
128750,3,3,9.3631,255,255,255
129000,3,3,9.2665,255,255,255
129250,3,3,9.1807,255,255,255
129500,3,3,9.0964,255,255,255
129750,3,3,9.0045,255,255,255
130000,3,3,8.8956,255,255,255
130250,3,3,8.771,255,255,255
130500,3,3,8.646,255,255,255
130750,3,3,8.521,255,255,255
131000,3,3,8.396,255,255,255
131250,3,3,8.271,255,255,255
131500,3,3,8.146,255,255,255
131750,3,3,8.021,255,255,255
132000,3,3,7.896,255,255,255
132250,3,3,7.771,255,255,255
132500,3,3,7.646,255,255,255
132750,3,3,7.521,255,255,255
133000,3,3,7.396,255,255,255
133250,3,3,7.271,255,255,255
133500,3,3,7.146,255,255,255
133750,3,3,7.021,255,255,255
134000,3,3,6.896,255,255,255
134250,3,3,6.771,255,255,255
134500,3,3,6.646,255,255,255
134750,3,3,6.521,255,255,255
135000,3,3,6.396,255,255,255
135250,3,3,6.271,255,255,255
135500,3,3,6.146,255,255,255
135750,3,3,6.021,255,255,255
136000,3,3,5.896,255,255,255
136250,3,3,5.771,255,255,255
136500,3,3,5.646,255,255,255
136750,3,3,5.521,255,255,255
137000,3,3,5.396,255,255,255
137250,3,3,5.271,255,255,255
137500,3,3,5.146,255,255,255
137750,3,3,5.021,255,255,255
138000,3,3,4.896,255,255,255
138250,3,3,4.771,255,255,255
138500,3,3,4.646,255,255,255
138750,3,3,4.521,255,255,255
139000,3,3,4.396,255,255,255
139250,3,3,4.271,255,255,255
139500,3,3,4.146,255,255,255
139750,3,3,4.021,255,255,255
140000,3,3,3.896,255,255,255
140250,3,3,3.771,255,255,255
140500,3,3,3.646,255,255,255
140750,3,3,3.521,255,255,255
141000,3,3,3.396,255,255,255
141250,3,3,3.271,255,255,255
141500,3,3,3.146,255,255,255
141750,3,3,3.021,255,255,255
142000,3,3,2.896,255,255,255
142250,3,3,2.771,255,255,255
142500,3,3,2.646,255,255,255
142750,3,3,2.521,255,255,255
143000,3,3,2.396,255,255,255
143250,3,3,2.271,255,255,255
143500,3,3,2.146,255,255,255
143750,3,3,2.021,255,255,255
144000,3,3,1.896,255,255,255
144250,3,3,1.771,255,255,255
144500,3,3,1.646,255,255,255
144750,3,3,1.521,255,255,255
145000,3,3,1.396,255,255,255
145250,3,3,1.271,255,255,255
145500,3,3,1.146,255,255,255
145750,3,3,1.021,255,255,255
146000,3,3,0.896,255,255,255
146250,3,3,0.771,255,255,255
146500,3,3,0.646,255,255,255
146750,3,3,0.521,255,255,255
147000,3,3,0.396,255,255,255
147250,3,3,0.271,255,255,255
147500,3,3,0.146,255,255,255
147750,3,3,0.021,255,255,255
148000,3,3,0,255,255,255
148250,3,3,0,255,255,255
148500,3,3,0,255,255,255
148750,3,3,0,255,255,255
149000,3,3,0,255,255,255
149250,3,3,0,255,255,255
149500,3,3,0,255,255,255
149750,3,3,0,255,255,255
150000,3,3,0,255,255,255
150250,3,3,0,255,255,255
150500,3,3,0,255,255,255
150750,3,3,0,255,255,255
151000,3,3,0,255,255,255
151250,3,3,0,255,255,255
151500,3,3,0,255,255,255
151750,3,3,0,255,255,255
152000,3,3,0,255,255,255
152250,3,3,0,255,255,255
152500,3,3,0,255,255,255
152750,3,3,0,255,255,255
153000,3,3,0,255,255,255
153250,3,3,0,255,255,255
153500,3,3,0,255,255,255
153750,3,3,0,255,255,255
154000,3,3,0,255,255,255
154250,3,3,0,255,255,255
154500,3,3,0,255,255,255
154750,3,3,0,255,255,255
155000,3,3,0,255,255,255
155250,3,3,0,255,255,255
155500,3,3,0,255,255,255
155750,3,3,0,255,255,255
156000,3,3,0,255,255,255
156250,3,3,0,255,255,255
156500,3,3,0,255,255,255
156750,3,3,0,255,255,255
157000,3,3,0,255,255,255
157250,3,3,0,255,255,255
157500,3,3,0,255,255,255
157750,3,3,0,255,255,255
158000,3,3,0,255,255,255
158250,3,3,0,255,255,255
158500,3,3,0,255,255,255
158750,3,3,0,255,255,255
159000,3,3,0,255,255,255
159250,3,3,0,255,255,255
159500,3,3,0,255,255,255
159750,3,3,0,255,255,255
160000,3,3,0,255,255,255
160250,3,3,0,255,255,255
