Time [msec],x [m],y [m],z [m],Red,Green,Blue
26000,5.0979,9.7335,35.5106,255,255,255
26250,5.1078,9.7933,35.649,255,255,255
26500,5.1165,9.8458,35.7708,255,255,255
26750,5.1239,9.891,35.8754,255,255,255
27000,5.1302,9.9286,35.9625,255,255,255
27250,5.1351,9.9584,36.0317,255,255,255
27500,5.1388,9.9804,36.0826,255,255,255
27750,5.1411,9.9943,36.1147,255,255,255
28000,5.142,9.9999,36.1277,255,255,255
28250,5.142,10,36.128,255,255,255
28500,5.142,10,36.128,255,255,255
28750,5.142,10,36.128,255,255,255
29000,5.142,10,36.128,255,255,255
29250,5.142,10,36.128,255,255,255
29500,5.142,10,36.128,255,255,255
29750,5.142,10,36.128,255,255,255
30000,5.142,10,36.128,255,255,255
30250,5.142,10,36.128,255,255,255
30500,5.142,10,36.128,255,255,255
30750,5.142,10,36.128,255,255,255
31000,5.142,10,36.128,255,255,255
31250,5.142,10,36.128,255,255,255
31500,5.142,10,36.128,255,255,255
31750,5.142,10,36.128,255,255,255
32000,5.142,10,36.128,255,255,255
32250,5.142,10,36.128,255,255,255
32500,5.142,10,36.128,255,255,255
32750,5.142,10,36.128,255,255,255
33000,5.142,10,36.128,255,255,255
33250,5.142,10,36.128,255,255,255
33500,5.1576,10,36.0843,255,255,255
33750,5.214,10,35.9261,255,255,255
34000,5.3058,10,35.6688,255,255,255
34250,5.4266,10,35.3301,255,255,255
34500,5.5703,10,34.9272,255,255,255
34750,5.7306,10,34.4778,255,255,255
35000,5.9013,10,33.9993,255,255,255
35250,6.0761,10,33.509,255,255,255
35500,6.2489,10,33.0246,255,255,255
35750,6.4134,10,32.5634,255,255,255
36000,6.5634,10,32.143,255,255,255
36250,6.6926,10,31.7808,255,255,255
36500,6.7948,10,31.4942,255,255,255
36750,6.8638,10,31.3007,255,255,255
37000,6.8933,10,31.2178,255,255,255
37250,6.894,10,31.216,255,255,255
37500,6.894,10,31.216,255,255,255
37750,6.894,10,31.216,255,255,255
38000,6.894,10,31.216,255,255,255
38250,6.894,10,31.216,255,255,255
38500,6.894,10,31.216,255,255,255
38750,6.894,10,31.216,255,255,255
39000,6.894,10,31.216,255,255,255
39250,6.894,10,31.216,255,255,255
39500,6.894,10,31.216,255,255,255
39750,6.894,10,31.216,255,255,255
40000,6.894,10,31.216,255,255,255
40250,6.894,10,31.216,255,255,255
40500,6.894,10,31.216,255,255,255
40750,6.894,10,31.216,255,255,255
41000,6.894,10,31.216,255,255,255
41250,6.894,10,31.216,255,255,255
41500,6.894,10,31.216,255,255,255
41750,6.894,10,31.216,255,255,255
42000,6.894,10,31.216,255,255,255
42250,6.894,10,31.216,255,255,255
42500,6.894,10,31.216,255,255,255
42750,6.894,10,31.216,255,255,255
43000,6.894,10,31.216,255,255,255
43250,6.894,10,31.216,255,255,255
43500,6.894,10,31.216,255,255,255
43750,6.8892,10,31.2175,255,255,255
44000,6.8712,10,31.2233,255,255,255
44250,6.8404,10,31.2333,255,255,255
44500,6.7974,10,31.2472,255,255,255
44750,6.7428,10,31.2648,255,255,255
45000,6.6771,10,31.286,255,255,255
45250,6.6011,10,31.3106,255,255,255
45500,6.5152,10,31.3383,255,255,255
45750,6.4202,10,31.3689,255,255,255
46000,6.3166,10,31.4024,255,255,255
46250,6.205,10,31.4384,255,255,255
46500,6.0861,10,31.4768,255,255,255
46750,5.9604,10,31.5174,255,255,255
47000,5.8285,10,31.56,255,255,255
47250,5.6911,10,31.6043,255,255,255
47500,5.5487,10,31.6503,255,255,255
47750,5.402,10,31.6977,255,255,255
48000,5.2515,10,31.7462,255,255,255
48250,5.0979,10,31.7958,255,255,255
48500,4.9418,10,31.8462,255,255,255
48750,4.7838,10,31.8972,255,255,255
49000,4.6245,10,31.9486,255,255,255
49250,4.4644,10,32.0003,255,255,255
49500,4.3043,10,32.052,255,255,255
49750,4.1446,10,32.1035,255,255,255
50000,3.9861,10,32.1547,255,255,255
50250,3.8293,10,32.2053,255,255,255
50500,3.6748,10,32.2552,255,255,255
50750,3.5232,10,32.3042,255,255,255
51000,3.3752,10,32.3519,255,255,255
51250,3.2313,10,32.3984,255,255,255
51500,3.0921,10,32.4433,255,255,255
51750,2.9583,10,32.4865,255,255,255
52000,2.8304,10,32.5278,255,255,255
52250,2.7092,10,32.5669,255,255,255
52500,2.595,10,32.6038,255,255,255
52750,2.4887,10,32.6381,255,255,255
53000,2.3907,10,32.6697,255,255,255
53250,2.3017,10,32.6985,255,255,255
53500,2.2223,10,32.7241,255,255,255
53750,2.1531,10,32.7464,255,255,255
54000,2.0947,10,32.7653,255,255,255
54250,2.0477,10,32.7805,255,255,255
54500,2.0127,10,32.7918,255,255,255
54750,1.9903,10,32.799,255,255,255
55000,1.9812,10,32.8019,255,255,255
55250,1.981,10,32.802,255,255,255
55500,1.981,10,32.802,255,255,255
55750,1.981,10,32.802,255,255,255
56000,1.981,10,32.802,255,255,255
56250,1.981,10,32.802,255,255,255
56500,1.981,10,32.802,255,255,255
56750,1.981,10,32.802,255,255,255
57000,1.981,10,32.802,255,255,255
57250,1.981,10,32.802,255,255,255
57500,1.981,10,32.802,255,255,255
57750,1.981,10,32.802,255,255,255
58000,1.981,10,32.802,255,255,255
58250,1.981,10,32.802,255,255,255
58500,1.981,10,32.802,255,255,255
58750,1.981,10,32.802,255,255,255
59000,1.981,10,32.802,255,255,255
59250,1.981,10,32.802,255,255,255
59500,1.981,10,32.802,255,255,255
59750,1.981,10,32.802,255,255,255
60000,1.981,10,32.802,255,255,255
60250,1.981,10,32.802,255,255,255
60500,1.9835,10,32.8131,255,255,255
60750,1.993,10,32.8553,255,255,255
61000,2.0094,10,32.928,255,255,255
61250,2.0324,10,33.0302,255,255,255
61500,2.0618,10,33.1607,255,255,255
61750,2.0973,10,33.3185,255,255,255
62000,2.1389,10,33.5026,255,255,255
62250,2.1861,10,33.7119,255,255,255
62500,2.2388,10,33.9453,255,255,255
62750,2.2967,10,34.2018,255,255,255
63000,2.3597,10,34.4804,255,255,255
63250,2.4274,10,34.7799,255,255,255
63500,2.4997,10,35.0994,255,255,255
63750,2.5764,10,35.4377,255,255,255
64000,2.6571,10,35.7938,255,255,255
64250,2.7416,10,36.1667,255,255,255
64500,2.8298,10,36.5553,255,255,255
64750,2.9212,10,36.9577,255,255,255
65000,3.0151,10,37.3715,255,255,255
65250,3.1112,10,37.795,255,255,255
65500,3.2091,10,38.227,255,255,255
65750,3.3086,10,38.666,255,255,255
66000,3.4093,10,39.1105,255,255,255
66250,3.5109,10,39.5592,255,255,255
66500,3.613,10,40.0106,255,255,255
66750,3.7155,10,40.4633,255,255,255
67000,3.8179,10,40.9159,255,255,255
67250,3.9199,10,41.367,255,255,255
67500,4.0212,10,41.8151,255,255,255
67750,4.1215,10,42.2588,255,255,255
68000,4.2205,10,42.6967,255,255,255
68250,4.3178,10,43.1274,255,255,255
68500,4.4132,10,43.5495,255,255,255
68750,4.5062,10,43.9615,255,255,255
69000,4.5967,10,44.362,255,255,255
69250,4.6842,10,44.7496,255,255,255
69500,4.7685,10,45.1229,255,255,255
69750,4.8492,10,45.4805,255,255,255
70000,4.9261,10,45.8209,255,255,255
70250,4.9987,10,46.1427,255,255,255
70500,5.0668,10,46.4445,255,255,255
70750,5.1301,10,46.7248,255,255,255
71000,5.1882,10,46.9824,255,255,255
71250,5.2408,10,47.2156,255,255,255
71500,5.2876,10,47.4232,255,255,255
71750,5.3283,10,47.6036,255,255,255
72000,5.3626,10,47.7555,255,255,255
72250,5.3901,10,47.8775,255,255,255
72500,5.4105,10,47.9681,255,255,255
72750,5.4236,10,48.0259,255,255,255
73000,5.4289,10,48.0495,255,255,255
73250,5.429,10,48.05,255,255,255
73500,5.429,10,48.05,255,255,255
73750,5.429,10,48.05,255,255,255
74000,5.429,10,48.05,255,255,255
74250,5.429,10,48.05,255,255,255
74500,5.429,10,48.05,255,255,255
74750,5.429,10,48.05,255,255,255
75000,5.429,10,48.05,255,255,255
75250,5.429,10,48.05,255,255,255
75500,5.429,10,48.05,255,255,255
75750,5.429,10,48.05,255,255,255
76000,5.429,10,48.05,255,255,255
76250,5.429,10,48.05,255,255,255
76500,5.429,10,48.05,255,255,255
76750,5.429,10,48.05,255,255,255
77000,5.429,10,48.05,255,255,255
77250,5.429,10,48.05,255,255,255
77500,5.429,10,48.05,255,255,255
77750,5.429,10,48.05,255,255,255
78000,5.429,10,48.05,255,255,255
78250,5.429,10,48.05,255,255,255
78500,5.429,10,48.05,255,255,255
78750,5.429,10,48.05,255,255,255
79000,5.429,10,48.05,255,255,255
79250,5.4278,10,48.0402,255,255,255
79500,5.4233,10,48.0031,255,255,255
79750,5.4157,10,47.9398,255,255,255
80000,5.4051,10,47.8518,255,255,255
80250,5.3916,10,47.7405,255,255,255
80500,5.3755,10,47.6074,255,255,255
80750,5.357,10,47.4538,255,255,255
81000,5.3361,10,47.2812,255,255,255
81250,5.3131,10,47.0911,255,255,255
81500,5.2882,10,46.8849,255,255,255
81750,5.2615,10,46.664,255,255,255
82000,5.2332,10,46.4299,255,255,255
82250,5.2035,10,46.1841,255,255,255
82500,5.1726,10,45.9279,255,255,255
82750,5.1405,10,45.6628,255,255,255
83000,5.1076,10,45.3902,255,255,255
83250,5.0739,10,45.1117,255,255,255
83500,5.0397,10,44.8286,255,255,255
83750,5.0051,10,44.5424,255,255,255
84000,4.9704,10,44.2544,255,255,255
84250,4.9355,10,43.9663,255,255,255
84500,4.9009,10,43.6793,255,255,255
84750,4.8665,10,43.395,255,255,255
85000,4.8326,10,43.1148,255,255,255
85250,4.7994,10,42.84,255,255,255
85500,4.7671,10,42.5723,255,255,255
85750,4.7357,10,42.3129,255,255,255
86000,4.7056,10,42.0635,255,255,255
86250,4.6768,10,41.8253,255,255,255
86500,4.6496,10,41.5998,255,255,255
86750,4.624,10,41.3885,255,255,255
87000,4.6004,10,41.1928,255,255,255
87250,4.5788,10,41.0142,255,255,255
87500,4.5595,10,40.854,255,255,255
87750,4.5425,10,40.7138,255,255,255
88000,4.5282,10,40.595,255,255,255
88250,4.5166,10,40.499,255,255,255
88500,4.5079,10,40.4273,255,255,255
88750,4.5023,10,40.3813,255,255,255
89000,4.5,10,40.3624,255,255,255
89250,4.5,10,40.362,255,255,255
89500,4.5,10,40.362,255,255,255
89750,4.5,10,40.362,255,255,255
90000,4.5,10,40.362,255,255,255
90250,4.5,10,40.362,255,255,255
90500,4.5137,10,40.361,255,255,255
90750,4.5657,10,40.3572,255,255,255
91000,4.6559,10,40.3505,255,255,255
91250,4.7833,10,40.3409,255,255,255
91500,4.9471,10,40.3282,255,255,255
91750,5.1464,10,40.3124,255,255,255
92000,5.3803,10,40.2935,255,255,255
92250,5.648,10,40.2713,255,255,255
92500,5.9486,10,40.2459,255,255,255
92750,6.2813,10,40.2172,255,255,255
93000,6.6451,10,40.185,255,255,255
93250,7.0392,10,40.1494,255,255,255
93500,7.4628,10,40.1103,255,255,255
93750,7.9149,10,40.0677,255,255,255
94000,8.3947,10,40.0214,255,255,255
94250,8.9014,10,39.9714,255,255,255
94500,9.434,10,39.9177,255,255,255
94750,9.9918,10,39.8601,255,255,255
95000,10.5737,10,39.7987,255,255,255
95250,11.1791,10,39.7334,255,255,255
95500,11.8061,10,39.6638,255,255,255
95750,12.4525,10,39.5897,255,255,255
96000,13.117,10,39.5111,255,255,255
96250,13.7987,10,39.4283,255,255,255
96500,14.4966,10,39.3413,255,255,255
96750,15.2095,10,39.2504,255,255,255
97000,15.9365,10,39.1556,255,255,255
97250,16.6764,10,39.0572,255,255,255
97500,17.4283,10,38.9553,255,255,255
97750,18.1911,10,38.85,255,255,255
98000,18.9638,10,38.7415,255,255,255
98250,19.7453,10,38.63,255,255,255
98500,20.5346,10,38.5156,255,255,255
98750,21.3306,10,38.3985,255,255,255
99000,22.1323,10,38.2787,255,255,255
99250,22.9386,10,38.1566,255,255,255
99500,23.7486,10,38.0322,255,255,255
99750,24.5611,10,37.9056,255,255,255
100000,25.3751,10,37.7771,255,255,255
100250,26.1896,10,37.6467,255,255,255
100500,27.0035,10,37.5147,255,255,255
100750,27.8158,10,37.3812,255,255,255
101000,28.6255,10,37.2464,255,255,255
101250,29.4314,10,37.1103,255,255,255
101500,30.2326,10,36.9732,255,255,255
101750,31.028,10,36.8353,255,255,255
102000,31.8165,10,36.6973,255,255,255
102250,32.5971,10,36.5607,255,255,255
102500,33.3693,10,36.4258,255,255,255
102750,34.1325,10,36.2925,255,255,255
103000,34.8864,10,36.161,255,255,255
103250,35.6304,10,36.0313,255,255,255
103500,36.3639,10,35.9035,255,255,255
103750,37.0865,10,35.7777,255,255,255
104000,37.7976,10,35.654,255,255,255
104250,38.4968,10,35.5324,255,255,255
104500,39.1835,10,35.4131,255,255,255
104750,39.8572,10,35.2961,255,255,255
105000,40.5175,10,35.1815,255,255,255
105250,41.1638,10,35.0695,255,255,255
105500,41.7956,10,34.96,255,255,255
105750,42.4124,10,34.8532,255,255,255
106000,43.0136,10,34.7491,255,255,255
106250,43.5989,10,34.6478,255,255,255
106500,44.1676,10,34.5495,255,255,255
106750,44.7192,10,34.4542,255,255,255
107000,45.2534,10,34.3619,255,255,255
107250,45.7694,10,34.2728,255,255,255
107500,46.2669,10,34.187,255,255,255
107750,46.7454,10,34.1045,255,255,255
108000,47.2042,10,34.0254,255,255,255
108250,47.643,10,33.9498,255,255,255
108500,48.0611,10,33.8778,255,255,255
108750,48.4582,10,33.8095,255,255,255
109000,48.8336,10,33.7449,255,255,255
109250,49.187,10,33.6841,255,255,255
109500,49.5176,10,33.6273,255,255,255
109750,49.8252,10,33.5744,255,255,255
110000,50.1091,10,33.5257,255,255,255
110250,50.3688,10,33.4811,255,255,255
110500,50.6039,10,33.4407,255,255,255
110750,50.8138,10,33.4047,255,255,255
111000,50.998,10,33.3732,255,255,255
111250,51.1561,10,33.3461,255,255,255
111500,51.2874,10,33.3236,255,255,255
111750,51.3915,10,33.3057,255,255,255
112000,51.4679,10,33.2926,255,255,255
112250,51.5161,10,33.2844,255,255,255
112500,51.5356,10,33.2811,255,255,255
112750,51.536,10,33.281,255,255,255
113000,51.536,10,33.281,255,255,255
113250,51.536,10,33.281,255,255,255
113500,51.536,10,33.281,255,255,255
113750,51.536,10,33.281,255,255,255
114000,51.536,10,33.073,255,255,255
114250,51.536,10,32.7563,255,255,255
114500,51.536,10,32.302,255,255,255
114750,51.536,10,31.8007,255,255,255
115000,51.536,10,31.3461,255,255,255
115250,51.536,10,30.969,255,255,255
115500,51.536,10,30.594,255,255,255
115750,51.536,10,30.323,255,255,255
116000,51.1379,9.8935,30.1391,255,255,255
116250,50.6594,9.7655,29.9686,255,255,255
116500,50.1809,9.6371,29.7986,255,255,255
116750,49.7024,9.5086,29.6286,255,255,255
117000,48.8441,9.279,29.3229,255,255,255
117250,47.9091,9.029,28.9899,255,255,255
117500,46.9741,8.779,28.6569,255,255,255
117750,46.0391,8.529,28.3239,255,255,255
118000,45.1055,8.278,27.9914,255,255,255
118250,44.171,8.028,27.6589,255,255,255
118500,43.2365,7.778,27.3264,255,255,255
118750,42.302,7.528,26.9939,255,255,255
119000,41.3675,7.278,26.6614,255,255,255
119250,40.433,7.028,26.3289,255,255,255
119500,39.4985,6.778,25.9964,255,255,255
119750,38.564,6.528,25.6639,255,255,255
120000,37.6281,6.2746,25.329,255,255,255
120250,36.6932,6.0241,24.996,255,255,255
120500,35.7583,5.7736,24.663,255,255,255
120750,34.8235,5.5231,24.3301,255,255,255
121000,33.8887,5.2726,23.9972,255,255,255
121250,32.954,5.0221,23.6643,255,255,255
121500,32.0193,4.7716,23.3314,255,255,255
121750,31.0847,4.5211,22.9986,255,255,255
122000,30.1501,4.2706,22.6658,255,255,255
122250,29.2156,4.0201,22.333,255,255,255
122500,28.2811,3.7696,22.0002,255,255,255
122750,27.3467,3.5191,21.6674,255,255,255
123000,26.4124,3.2686,21.3347,255,255,255
123250,25.4781,3.0181,21.0019,255,255,255
123500,24.5438,2.7676,20.6692,255,255,255
123750,23.6096,2.5171,20.3366,255,255,255
124000,22.6755,2.2666,20.0039,255,255,255
124250,21.7414,2.0161,19.6713,255,255,255
124500,20.8073,1.7656,19.3386,255,255,255
124750,19.8733,1.5151,19.006,255,255,255
125000,18.9394,1.2646,18.6735,255,255,255
125250,18.0055,1.0141,18.3409,255,255,255
125500,17.0717,0.7636,18.0084,255,255,255
125750,16.1379,0.5131,17.6759,255,255,255
126000,15.1975,0.267,17.3434,255,255,255
126250,14.263,0.017,17.0109,255,255,255
126500,13.3285,-0.233,16.6784,255,255,255
126750,12.394,-0.483,16.3459,255,255,255
127000,11.4595,-0.733,16.0134,255,255,255
127250,10.525,-0.983,15.6809,255,255,255
127500,9.5905,-1.233,15.3484,255,255,255
127750,8.656,-1.483,15.0159,255,255,255
128000,7.7195,-1.736,14.6804,255,255,255
128250,6.785,-1.986,14.3479,255,255,255
128500,5.8834,-2.2277,14.0266,255,255,255
128750,4.9884,-2.4677,13.7076,255,255,255
129000,4.4557,-2.6103,13.518,255,255,255
129250,3.9962,-2.7333,13.3545,255,255,255
129500,3.5367,-2.8563,13.191,255,255,255
129750,3.0772,-2.9793,13.0275,255,255,255
130000,3,-3,12.792,255,255,255
130250,3,-3,12.542,255,255,255
130500,3,-3,12.1802,255,255,255
130750,3,-3,11.6049,255,255,255
131000,3,-3,10.998,255,255,255
131250,3,-3,10.5471,255,255,255
131500,3,-3,10.292,255,255,255
131750,3,-3,10.042,255,255,255
132000,3,-3,9.8153,255,255,255
132250,3,-3,9.6462,255,255,255
132500,3,-3,9.5205,255,255,255
132750,3,-3,9.4229,255,255,255
133000,3,-3,9.3381,255,255,255
133250,3,-3,9.2507,255,255,255
133500,3,-3,9.1455,255,255,255
133750,3,-3,9.021,255,255,255
134000,3,-3,8.896,255,255,255
134250,3,-3,8.771,255,255,255
134500,3,-3,8.646,255,255,255
134750,3,-3,8.521,255,255,255
135000,3,-3,8.396,255,255,255
135250,3,-3,8.271,255,255,255
135500,3,-3,8.146,255,255,255
135750,3,-3,8.021,255,255,255
136000,3,-3,7.896,255,255,255
136250,3,-3,7.771,255,255,255
136500,3,-3,7.646,255,255,255
136750,3,-3,7.521,255,255,255
137000,3,-3,7.396,255,255,255
137250,3,-3,7.271,255,255,255
137500,3,-3,7.146,255,255,255
137750,3,-3,7.021,255,255,255
138000,3,-3,6.896,255,255,255
138250,3,-3,6.771,255,255,255
138500,3,-3,6.646,255,255,255
138750,3,-3,6.521,255,255,255
139000,3,-3,6.396,255,255,255
139250,3,-3,6.271,255,255,255
139500,3,-3,6.146,255,255,255
139750,3,-3,6.021,255,255,255
140000,3,-3,5.896,255,255,255
140250,3,-3,5.771,255,255,255
140500,3,-3,5.646,255,255,255
140750,3,-3,5.521,255,255,255
141000,3,-3,5.396,255,255,255
141250,3,-3,5.271,255,255,255
141500,3,-3,5.146,255,255,255
141750,3,-3,5.021,255,255,255
142000,3,-3,4.896,255,255,255
142250,3,-3,4.771,255,255,255
142500,3,-3,4.646,255,255,255
142750,3,-3,4.521,255,255,255
143000,3,-3,4.396,255,255,255
143250,3,-3,4.271,255,255,255
143500,3,-3,4.146,255,255,255
143750,3,-3,4.021,255,255,255
144000,3,-3,3.896,255,255,255
144250,3,-3,3.771,255,255,255
144500,3,-3,3.646,255,255,255
144750,3,-3,3.521,255,255,255
145000,3,-3,3.396,255,255,255
145250,3,-3,3.271,255,255,255
145500,3,-3,3.146,255,255,255
145750,3,-3,3.021,255,255,255
146000,3,-3,2.896,255,255,255
146250,3,-3,2.771,255,255,255
146500,3,-3,2.646,255,255,255
146750,3,-3,2.521,255,255,255
147000,3,-3,2.396,255,255,255
147250,3,-3,2.271,255,255,255
147500,3,-3,2.146,255,255,255
147750,3,-3,2.021,255,255,255
148000,3,-3,1.896,255,255,255
148250,3,-3,1.771,255,255,255
148500,3,-3,1.646,255,255,255
148750,3,-3,1.521,255,255,255
149000,3,-3,1.396,255,255,255
149250,3,-3,1.271,255,255,255
149500,3,-3,1.146,255,255,255
149750,3,-3,1.021,255,255,255
150000,3,-3,0.896,255,255,255
150250,3,-3,0.771,255,255,255
150500,3,-3,0.646,255,255,255
150750,3,-3,0.521,255,255,255
151000,3,-3,0.396,255,255,255
151250,3,-3,0.271,255,255,255
151500,3,-3,0.146,255,255,255
151750,3,-3,0.021,255,255,255
152000,3,-3,0,255,255,255
152250,3,-3,0,255,255,255
152500,3,-3,0,255,255,255
152750,3,-3,0,255,255,255
153000,3,-3,0,255,255,255
153250,3,-3,0,255,255,255
153500,3,-3,0,255,255,255
153750,3,-3,0,255,255,255
154000,3,-3,0,255,255,255
154250,3,-3,0,255,255,255
154500,3,-3,0,255,255,255
154750,3,-3,0,255,255,255
155000,3,-3,0,255,255,255
155250,3,-3,0,255,255,255
155500,3,-3,0,255,255,255
155750,3,-3,0,255,255,255
156000,3,-3,0,255,255,255
156250,3,-3,0,255,255,255
156500,3,-3,0,255,255,255
156750,3,-3,0,255,255,255
157000,3,-3,0,255,255,255
157250,3,-3,0,255,255,255
157500,3,-3,0,255,255,255
157750,3,-3,0,255,255,255
158000,3,-3,0,255,255,255
158250,3,-3,0,255,255,255
158500,3,-3,0,255,255,255
158750,3,-3,0,255,255,255
159000,3,-3,0,255,255,255
159250,3,-3,0,255,255,255
159500,3,-3,0,255,255,255
159750,3,-3,0,255,255,255
160000,3,-3,0,255,255,255
160250,3,-3,0,255,255,255
