Time,North,East,Down,Velocity_North,Velocity_East,Velocity_Down,Acceleration_North,Acceleration_East,Acceleration_Down,Yaw,Mode
0,0.0,0.0,-0.83,-3.8078763089345495e-12,-1.48376025249473e-11,0.0807048396918224,4.56945157072146e-11,1.7805123029936762e-10,-2.2460580763018685,0.0,70
0.05,-1.3708354712164377e-13,-5.342393194496253e-13,-0.8287514257710944,-1.7516231021098925e-12,-6.8252971614757585e-12,-0.030343773741761688,3.6555612565771675e-11,1.424409842394941e-10,-2.195886461041495,0.0,70
0.1,-1.827780628288583e-13,-7.118750033896504e-13,-0.8329925676947925,-1.5231505235738141e-13,-5.935041009978926e-13,-0.1388838064123271,2.7416709424328756e-11,1.0683073817962057e-10,-2.1457148457811215,0.0,70
0.15000000000000002,-1.5993080497525105e-13,-6.230571614196379e-13,-0.8425979967329434,9.900478403229838e-13,3.857776656486299e-12,-0.24491525831987387,1.8277806282885834e-11,7.122049211974703e-11,-2.0955432305207475,0.0,70
0.2,-9.138903141442898e-14,-3.5571545708990016e-13,-0.8574422838473962,1.6754655759312024e-12,6.5285451109768104e-12,-0.3484381294644019,9.138903141442915e-12,3.5610246059873524e-11,-2.045371615260374,0.0,70
0.25,0.0,0.0,-0.8774,1.9039381544672747e-12,7.41880126247365e-12,-0.4494524198459112,0.0,0.0,-1.9952000000000023,0.0,70
0.3,9.138903141442927e-14,3.561595462997502e-13,-0.9023457161526037,1.6754655759312014e-12,6.528545110976811e-12,-0.547958129464402,-9.138903141442927e-12,-3.5610246059873556e-11,-1.945028384739627,0.0,70
0.35,1.5993080497525113e-13,6.235012506294879e-13,-0.9321540032670566,9.900478403229822e-13,3.857776656486296e-12,-0.643955258319874,-1.8277806282885844e-11,-7.122049211974707e-11,-1.894856769479252,0.0,70
0.39999999999999997,1.827780628288584e-13,7.123190925995004e-13,-0.9666994323052075,-1.5231505235738262e-13,-5.935041009978946e-13,-0.7374438064123271,-2.7416709424328763e-11,-1.0683073817962058e-10,-1.8446851542188767,0.0,70
0.44999999999999996,1.3708354712164375e-13,5.342393194496253e-13,-1.0058565742289056,-1.7516231021098937e-12,-6.825297161475761e-12,-0.8284237737417617,-3.655561256577168e-11,-1.424409842394941e-10,-1.7945135389585016,0.0,70
0.49999999999999994,0.0,0.0,-1.0494999999999999,-3.8078763089345495e-12,-1.48376025249473e-11,-0.9168951603081774,-4.5694515707214603e-11,-1.7805123029936764e-10,-1.7443419236981175,0.0,70
0.5499999999999999,-2.2847257853607323e-13,-8.903988657493755e-13,-1.0974993096184906,-4.950239201614915e-12,-1.9288883282431495e-11,-1.0025597084006304,3.877409121342317e-26,1.2924697071141057e-25,-1.6822399999999949,0.0,70
